dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,b0_count,b0_bad_count,b0_fo_prune_count,b0_fo_bad_prune_count,b0_fo_precision,b0_fo_recall,b0_fo_f1,b0_sr_prune_count,b0_sr_bad_prune_count,b0_sr_precision,b0_sr_recall,b0_sr_f1,b0_feature_risk_auc,b0_raw_stability_auc,b0_residual_auc,b0_both_pruned,b0_fo_only_pruned,b0_sr_only_pruned,b0_fo_only_bad_count,b0_sr_only_bad_count,b0_fo_only_bad_rate,b0_sr_only_bad_rate,b1_count,b1_bad_count,b1_fo_prune_count,b1_fo_bad_prune_count,b1_fo_precision,b1_fo_recall,b1_fo_f1,b1_sr_prune_count,b1_sr_bad_prune_count,b1_sr_precision,b1_sr_recall,b1_sr_f1,b1_feature_risk_auc,b1_raw_stability_auc,b1_residual_auc,b1_both_pruned,b1_fo_only_pruned,b1_sr_only_pruned,b1_fo_only_bad_count,b1_sr_only_bad_count,b1_fo_only_bad_rate,b1_sr_only_bad_rate,b2_count,b2_bad_count,b2_fo_prune_count,b2_fo_bad_prune_count,b2_fo_precision,b2_fo_recall,b2_fo_f1,b2_sr_prune_count,b2_sr_bad_prune_count,b2_sr_precision,b2_sr_recall,b2_sr_f1,b2_feature_risk_auc,b2_raw_stability_auc,b2_residual_auc,b2_both_pruned,b2_fo_only_pruned,b2_sr_only_pruned,b2_fo_only_bad_count,b2_sr_only_bad_count,b2_fo_only_bad_rate,b2_sr_only_bad_rate,phase,projection_ratio,projection_beta,residual_feature_sim_corr,alpha,abstention_fraction,gradient_confidence_mean
Cora,degree_aligned_random,0.3,7,Feature+Permuted Stability,feature_plus_permuted_stability,GCN,0.764,0.7593358403929098,0.738,0.5167638483965015,0.4478837650031586,0.4798646362098139,0.19997084973036006,0.6601078510284424,0.7185279726982117,13722,10978,0.9707252979278564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.008856523782014847,,,,,
Cora,degree_aligned_random,0.3,8,Feature-only,feature_only,GCN,0.743,0.743678799351044,0.716,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.19997084973036006,0.6620026230812073,0.721260666847229,13722,10978,0.7768814563751221,4624.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6823280746099538,0.5901507888085069,0.5874487928179203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201354823084704,0.6136830958158618,0.6118527431249733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4568.0,2074.0,2744.0,1394.0,0.5080174927113703,0.6721311475409836,0.5786633457866336,2744.0,1394.0,0.5080174927113703,0.6721311475409836,0.5786633457866336,0.5816358488917278,0.6102561286915018,0.6069581460307052,2744.0,0.0,0.0,0.0,0.0,0.0,0.0,P0,,,,,,
Cora,degree_aligned_random,0.3,8,Feature+Residual-LowOnly,bucket_gated_residual,GCN,0.747,0.7465378394947563,0.718,0.5094752186588921,0.441566645609602,0.4730964467005076,0.19997084973036006,0.6620026230812073,0.7207141518592834,13722,10978,0.7684433460235596,4624.0,154.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.6823280746099538,0.5901507888085069,0.5874487928179203,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4530.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201354823084704,0.6136830958158618,0.6118527431249733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4568.0,2074.0,2744.0,1394.0,0.5080174927113703,0.6721311475409836,0.5786633457866336,2728.0,1398.0,0.5124633431085044,0.6740597878495661,0.5822573927530197,0.5816358488917278,0.6102561286915018,0.6069581460307052,2724.0,20.0,4.0,0.0,4.0,0.0,1.0,P0,,,,,,
Cora,degree_aligned_random,0.3,8,Feature+Residual-MediumOnly,bucket_gated_residual,GCN,0.758,0.7535477552890233,0.738,0.5925655976676385,0.5135818066961465,0.5502538071065989,0.19997084973036006,0.6620026230812073,0.7418473362922668,13722,10978,0.7671325206756592,4624.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6823280746099538,0.5901507888085069,0.5874487928179203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.0,938.0,0.0,0.0,0.0,0.0,0.0,1154.0,396.0,0.3431542461005199,0.42217484008528783,0.37858508604206503,0.6201354823084704,0.6136830958158618,0.6118527431249733,0.0,0.0,1154.0,0.0,396.0,0.0,0.3431542461005199,4568.0,2074.0,2744.0,1394.0,0.5080174927113703,0.6721311475409836,0.5786633457866336,1590.0,1230.0,0.7735849056603774,0.5930568948891032,0.6713973799126639,0.5816358488917278,0.6102561286915018,0.6069581460307052,1590.0,1154.0,0.0,164.0,0.0,0.14211438474870017,0.0,P0,,,,,,
Cora,degree_aligned_random,0.3,8,Feature+Residual-HighOnly,bucket_gated_residual,GCN,0.759,0.7523834227667969,0.746,0.5743440233236151,0.4977890082122552,0.5333333333333333,0.19997084973036006,0.6620026230812073,0.7434869408607483,13722,10978,0.7776296138763428,4624.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6823280746099538,0.5901507888085069,0.5874487928179203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201354823084704,0.6136830958158618,0.6118527431249733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4568.0,2074.0,2744.0,1394.0,0.5080174927113703,0.6721311475409836,0.5786633457866336,2744.0,1576.0,0.5743440233236151,0.759884281581485,0.6542133665421336,0.5816358488917278,0.6102561286915018,0.6069581460307052,1990.0,754.0,754.0,170.0,352.0,0.22546419098143236,0.46684350132625996,P0,,,,,,
Cora,degree_aligned_random,0.3,8,Feature+Stability,feature_plus_stability,GCN,0.75,0.7408360638034086,0.728,0.597667638483965,0.5180037902716361,0.5549915397631133,0.19997084973036006,0.6620026230812073,0.7482237219810486,13722,10978,0.7648329734802246,4624.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6823280746099538,0.5901507888085069,0.5874487928179203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.0,938.0,0.0,0.0,0.0,0.0,0.0,212.0,94.0,0.44339622641509435,0.10021321961620469,0.1634782608695652,0.6201354823084704,0.6136830958158618,0.6118527431249733,0.0,0.0,212.0,0.0,94.0,0.0,0.44339622641509435,4568.0,2074.0,2744.0,1394.0,0.5080174927113703,0.6721311475409836,0.5786633457866336,2532.0,1546.0,0.6105845181674565,0.7454194792671167,0.6712983065566652,0.5816358488917278,0.6102561286915018,0.6069581460307052,1860.0,884.0,672.0,190.0,342.0,0.2149321266968326,0.5089285714285714,P0,,,,,,
Cora,degree_aligned_random,0.3,8,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual_full,GCN,0.749,0.7402235447863551,0.728,0.597667638483965,0.5180037902716361,0.5549915397631133,0.19997084973036006,0.6620026230812073,0.7482237219810486,13722,10978,0.8140060901641846,4624.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6823280746099538,0.5901507888085069,0.5874487928179203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.0,938.0,0.0,0.0,0.0,0.0,0.0,212.0,94.0,0.44339622641509435,0.10021321961620469,0.1634782608695652,0.6201354823084704,0.6136830958158618,0.6118527431249733,0.0,0.0,212.0,0.0,94.0,0.0,0.44339622641509435,4568.0,2074.0,2744.0,1394.0,0.5080174927113703,0.6721311475409836,0.5786633457866336,2532.0,1546.0,0.6105845181674565,0.7454194792671167,0.6712983065566652,0.5816358488917278,0.6102561286915018,0.6069581460307052,1860.0,884.0,672.0,190.0,342.0,0.2149321266968326,0.5089285714285714,P0,,,,,,
Cora,degree_aligned_random,0.3,8,Feature-only,feature_only,GCN,0.741,0.7433032975895717,0.712,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.19997084973036006,0.6620026230812073,0.721260666847229,13722,10978,0.7607004642486572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,,,
Cora,degree_aligned_random,0.3,8,Feature+Confidence,feature_plus_confidence,GCN,0.75,0.7433346043561723,0.73,0.5728862973760933,0.4965255843335439,0.531979695431472,0.19997084973036006,0.6620026230812073,0.7403898239135742,13722,10978,0.962489128112793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.04421073943376541,,,,,
Cora,degree_aligned_random,0.3,8,Feature+Stability,feature_plus_stability,GCN,0.746,0.7361309192195116,0.726,0.597667638483965,0.5180037902716361,0.5549915397631133,0.19997084973036006,0.6620026230812073,0.7482237219810486,13722,10978,0.7669119834899902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.0021575854625552893,0.04645151272416115,0.009439803659915924,0.5,0.10005829483270645,0.9999999403953552
Cora,degree_aligned_random,0.3,8,Feature+Random Stability,feature_plus_random_stability,GCN,0.734,0.7317771734825878,0.718,0.5298833819241983,0.4592545799115603,0.49204737732656517,0.19997084973036006,0.6620026230812073,0.7221716046333313,13722,10978,0.7587080001831055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,1.5057371456350666e-05,,,,,
Cora,degree_aligned_random,0.3,8,Feature+Shuffled Stability,feature_plus_shuffled_stability,GCN,0.741,0.7377578396262413,0.714,0.5291545189504373,0.4586228679722047,0.4913705583756345,0.19997084973036006,0.6620026230812073,0.7238112688064575,13722,10978,0.7896170616149902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,0.5,,
Cora,degree_aligned_random,0.3,8,Feature+Permuted Stability,feature_plus_permuted_stability,GCN,0.712,0.7114784397198565,0.692,0.5145772594752187,0.4459886291850916,0.477834179357022,0.19997084973036006,0.6620026230812073,0.7210785150527954,13722,10978,0.944115400314331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.005830098409205675,,,,,
Cora,degree_aligned_random,0.3,9,Feature-only,feature_only,GCN,0.729,0.71893382184712,0.704,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.19997084973036006,0.6634601354598999,0.7201675772666931,13722,10978,1.0219571590423584,4584.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7396412267449154,0.537249041435093,0.5362536610907187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123774747670807,0.5696355784161491,0.5691724694293478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.0,2104.0,2744.0,1394.0,0.5080174927113703,0.6625475285171103,0.5750825082508251,2744.0,1394.0,0.5080174927113703,0.6625475285171103,0.5750825082508251,0.568070195249778,0.5787418749052523,0.5778736770133682,2744.0,0.0,0.0,0.0,0.0,0.0,0.0,P0,,,,,,
Cora,degree_aligned_random,0.3,9,Feature+Residual-LowOnly,bucket_gated_residual,GCN,0.728,0.7206548206548208,0.698,0.5094752186588921,0.441566645609602,0.4730964467005076,0.19997084973036006,0.6634601354598999,0.7201675772666931,13722,10978,0.9299581050872803,4584.0,166.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.1,0.012048192771084338,0.021505376344086023,0.7396412267449154,0.537249041435093,0.5362536610907187,0.0,0.0,20.0,0.0,2.0,0.0,0.1,4576.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123774747670807,0.5696355784161491,0.5691724694293478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.0,2104.0,2744.0,1394.0,0.5080174927113703,0.6625475285171103,0.5750825082508251,2724.0,1396.0,0.5124816446402349,0.6634980988593155,0.5782932891466446,0.568070195249778,0.5787418749052523,0.5778736770133682,2722.0,22.0,2.0,0.0,2.0,0.0,1.0,P0,,,,,,
Cora,degree_aligned_random,0.3,9,Feature+Residual-MediumOnly,bucket_gated_residual,GCN,0.751,0.7451553024095097,0.728,0.5502915451895044,0.47694251421351863,0.5109983079526228,0.19997084973036006,0.6634601354598999,0.7270905375480652,13722,10978,1.0267229080200195,4584.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7396412267449154,0.537249041435093,0.5362536610907187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576.0,896.0,0.0,0.0,0.0,0.0,0.0,1152.0,324.0,0.28125,0.36160714285714285,0.31640625,0.6123774747670807,0.5696355784161491,0.5691724694293478,0.0,0.0,1152.0,0.0,324.0,0.0,0.28125,4562.0,2104.0,2744.0,1394.0,0.5080174927113703,0.6625475285171103,0.5750825082508251,1592.0,1186.0,0.7449748743718593,0.5636882129277566,0.6417748917748918,0.568070195249778,0.5787418749052523,0.5778736770133682,1592.0,1152.0,0.0,208.0,0.0,0.18055555555555555,0.0,P0,,,,,,
Cora,degree_aligned_random,0.3,9,Feature+Residual-HighOnly,bucket_gated_residual,GCN,0.735,0.7267937446176588,0.712,0.5583090379008746,0.4838913455464308,0.5184433164128596,0.19997084973036006,0.6634601354598999,0.7309163808822632,13722,10978,0.7645130157470703,4584.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7396412267449154,0.537249041435093,0.5362536610907187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123774747670807,0.5696355784161491,0.5691724694293478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4562.0,2104.0,2744.0,1394.0,0.5080174927113703,0.6625475285171103,0.5750825082508251,2744.0,1532.0,0.5583090379008746,0.7281368821292775,0.6320132013201321,0.568070195249778,0.5787418749052523,0.5778736770133682,2030.0,714.0,714.0,196.0,334.0,0.27450980392156865,0.4677871148459384,P0,,,,,,
Cora,degree_aligned_random,0.3,9,Feature+Stability,feature_plus_stability,GCN,0.74,0.7321070119331757,0.704,0.5619533527696793,0.48704990524320907,0.5218274111675127,0.19997084973036006,0.6634601354598999,0.733102560043335,13722,10978,0.8055722713470459,4584.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7396412267449154,0.537249041435093,0.5362536610907187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576.0,896.0,0.0,0.0,0.0,0.0,0.0,202.0,74.0,0.36633663366336633,0.08258928571428571,0.13479052823315119,0.6123774747670807,0.5696355784161491,0.5691724694293478,0.0,0.0,202.0,0.0,74.0,0.0,0.36633663366336633,4562.0,2104.0,2744.0,1394.0,0.5080174927113703,0.6625475285171103,0.5750825082508251,2542.0,1468.0,0.5774980330448466,0.6977186311787072,0.6319414550150668,0.568070195249778,0.5787418749052523,0.5778736770133682,1910.0,834.0,632.0,240.0,314.0,0.28776978417266186,0.49683544303797467,P0,,,,,,
Cora,degree_aligned_random,0.3,9,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual_full,GCN,0.736,0.7285886239972558,0.706,0.5619533527696793,0.48704990524320907,0.5218274111675127,0.19997084973036006,0.6634601354598999,0.733102560043335,13722,10978,0.8280196189880371,4584.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7396412267449154,0.537249041435093,0.5362536610907187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576.0,896.0,0.0,0.0,0.0,0.0,0.0,202.0,74.0,0.36633663366336633,0.08258928571428571,0.13479052823315119,0.6123774747670807,0.5696355784161491,0.5691724694293478,0.0,0.0,202.0,0.0,74.0,0.0,0.36633663366336633,4562.0,2104.0,2744.0,1394.0,0.5080174927113703,0.6625475285171103,0.5750825082508251,2542.0,1468.0,0.5774980330448466,0.6977186311787072,0.6319414550150668,0.568070195249778,0.5787418749052523,0.5778736770133682,1910.0,834.0,632.0,240.0,314.0,0.28776978417266186,0.49683544303797467,P0,,,,,,
Cora,degree_aligned_random,0.3,9,Feature-only,feature_only,GCN,0.729,0.71893382184712,0.704,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.19997084973036006,0.6634601354598999,0.7201675772666931,13722,10978,1.0370748043060303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,,,
Cora,degree_aligned_random,0.3,9,Feature+Confidence,feature_plus_confidence,GCN,0.739,0.7334963120899799,0.714,0.543731778425656,0.47125710675931776,0.5049069373942471,0.19997084973036006,0.6634601354598999,0.7380214929580688,13722,10978,1.2256250381469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.0011559919221326709,,,,,
Cora,degree_aligned_random,0.3,9,Feature+Stability,feature_plus_stability,GCN,0.738,0.7301236540024199,0.704,0.5619533527696793,0.48704990524320907,0.5218274111675127,0.19997084973036006,0.6634601354598999,0.733102560043335,13722,10978,0.776165246963501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.00016560478252358735,0.012869222089648247,0.0033317729830741882,0.5,0.10005829483270645,0.9999999403953552
Cora,degree_aligned_random,0.3,9,Feature+Random Stability,feature_plus_random_stability,GCN,0.738,0.7269386564314327,0.706,0.5225947521865889,0.45293746051800376,0.4852791878172588,0.19997084973036006,0.6634601354598999,0.7194388508796692,13722,10978,0.7889442443847656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,3.290484684725925e-08,,,,,
Cora,degree_aligned_random,0.3,9,Feature+Shuffled Stability,feature_plus_shuffled_stability,GCN,0.728,0.7216129682448086,0.722,0.532069970845481,0.46114971572962726,0.494077834179357,0.19997084973036006,0.6634601354598999,0.7239934206008911,13722,10978,1.0065057277679443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,0.5,,
Cora,degree_aligned_random,0.3,9,Feature+Permuted Stability,feature_plus_permuted_stability,GCN,0.737,0.7317547824833873,0.704,0.5116618075801749,0.443461781427669,0.47512690355329945,0.19997084973036006,0.6634601354598999,0.7221716046333313,13722,10978,1.1752328872680664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.012761670164763927,,,,,
Cora,degree_aligned_random,0.3,10,Feature-only,feature_only,GCN,0.703,0.6997446528475514,0.708,0.4963556851311953,0.43019583070120027,0.46091370558375633,0.19997084973036006,0.6601078510284424,0.7148842811584473,13722,10978,0.9576146602630615,4576.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634762756668714,0.5985741368721798,0.5928987209954341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643734400261367,0.6144273109233603,0.6112578163849205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4552.0,2094.0,2744.0,1362.0,0.4963556851311953,0.6504297994269341,0.5630425795783381,2744.0,1362.0,0.4963556851311953,0.6504297994269341,0.5630425795783381,0.5661640877146763,0.6159370451279684,0.611668776612321,2744.0,0.0,0.0,0.0,0.0,0.0,0.0,P0,,,,,,
Cora,degree_aligned_random,0.3,10,Feature+Residual-LowOnly,bucket_gated_residual,GCN,0.694,0.6888804614608223,0.7,0.5,0.4333543903979785,0.46429780033840945,0.19997084973036006,0.6601078510284424,0.7152486443519592,13722,10978,0.8344814777374268,4576.0,170.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.2,0.023529411764705882,0.042105263157894736,0.7634762756668714,0.5985741368721798,0.5928987209954341,0.0,0.0,20.0,0.0,4.0,0.0,0.2,4594.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643734400261367,0.6144273109233603,0.6112578163849205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4552.0,2094.0,2744.0,1362.0,0.4963556851311953,0.6504297994269341,0.5630425795783381,2724.0,1368.0,0.5022026431718062,0.6532951289398281,0.5678704856787049,0.5661640877146763,0.6159370451279684,0.611668776612321,2718.0,26.0,6.0,0.0,6.0,0.0,1.0,P0,,,,,,
Cora,degree_aligned_random,0.3,10,Feature+Residual-MediumOnly,bucket_gated_residual,GCN,0.735,0.7281390066407224,0.73,0.5714285714285714,0.4952621604548326,0.5306260575296109,0.19997084973036006,0.6601078510284424,0.7352887392044067,13722,10978,0.9961838722229004,4576.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634762756668714,0.5985741368721798,0.5928987209954341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.0,902.0,0.0,0.0,0.0,0.0,0.0,1164.0,376.0,0.3230240549828179,0.41685144124168516,0.36398838334946754,0.643734400261367,0.6144273109233603,0.6112578163849205,0.0,0.0,1164.0,0.0,376.0,0.0,0.3230240549828179,4552.0,2094.0,2744.0,1362.0,0.4963556851311953,0.6504297994269341,0.5630425795783381,1580.0,1192.0,0.7544303797468355,0.5692454632282713,0.6488840500816548,0.5661640877146763,0.6159370451279684,0.611668776612321,1580.0,1164.0,0.0,170.0,0.0,0.14604810996563575,0.0,P0,,,,,,
Cora,degree_aligned_random,0.3,10,Feature+Residual-HighOnly,bucket_gated_residual,GCN,0.74,0.7348944733533733,0.716,0.5699708454810496,0.4939987365761213,0.5292724196277496,0.19997084973036006,0.6601078510284424,0.7403898239135742,13722,10978,0.9236900806427002,4576.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634762756668714,0.5985741368721798,0.5928987209954341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643734400261367,0.6144273109233603,0.6112578163849205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4552.0,2094.0,2744.0,1362.0,0.4963556851311953,0.6504297994269341,0.5630425795783381,2744.0,1564.0,0.5699708454810496,0.7468958930276982,0.6465481603968583,0.5661640877146763,0.6159370451279684,0.611668776612321,2042.0,702.0,702.0,168.0,370.0,0.23931623931623933,0.5270655270655271,P0,,,,,,
Cora,degree_aligned_random,0.3,10,Feature+Stability,feature_plus_stability,GCN,0.745,0.7393735663539392,0.726,0.5954810495626822,0.5161086544535691,0.5529610829103214,0.19997084973036006,0.6601078510284424,0.7464019060134888,13722,10978,1.0231540203094482,4576.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634762756668714,0.5985741368721798,0.5928987209954341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.0,902.0,0.0,0.0,0.0,0.0,0.0,182.0,78.0,0.42857142857142855,0.08647450110864745,0.14391143911439114,0.643734400261367,0.6144273109233603,0.6112578163849205,0.0,0.0,182.0,0.0,78.0,0.0,0.42857142857142855,4552.0,2094.0,2744.0,1362.0,0.4963556851311953,0.6504297994269341,0.5630425795783381,2562.0,1556.0,0.6073380171740828,0.7430754536771729,0.6683848797250859,0.5661640877146763,0.6159370451279684,0.611668776612321,1942.0,802.0,620.0,168.0,362.0,0.20947630922693267,0.5838709677419355,P0,,,,,,
Cora,degree_aligned_random,0.3,10,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual_full,GCN,0.745,0.7393735663539392,0.726,0.5954810495626822,0.5161086544535691,0.5529610829103214,0.19997084973036006,0.6601078510284424,0.7464019060134888,13722,10978,0.9994382858276367,4576.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634762756668714,0.5985741368721798,0.5928987209954341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.0,902.0,0.0,0.0,0.0,0.0,0.0,182.0,78.0,0.42857142857142855,0.08647450110864745,0.14391143911439114,0.643734400261367,0.6144273109233603,0.6112578163849205,0.0,0.0,182.0,0.0,78.0,0.0,0.42857142857142855,4552.0,2094.0,2744.0,1362.0,0.4963556851311953,0.6504297994269341,0.5630425795783381,2562.0,1556.0,0.6073380171740828,0.7430754536771729,0.6683848797250859,0.5661640877146763,0.6159370451279684,0.611668776612321,1942.0,802.0,620.0,168.0,362.0,0.20947630922693267,0.5838709677419355,P0,,,,,,
Cora,degree_aligned_random,0.3,10,Feature-only,feature_only,GCN,0.704,0.7007141062684631,0.708,0.4963556851311953,0.43019583070120027,0.46091370558375633,0.19997084973036006,0.6601078510284424,0.7148842811584473,13722,10978,0.8792464733123779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,,,
Cora,degree_aligned_random,0.3,10,Feature+Confidence,feature_plus_confidence,GCN,0.721,0.7146761775480768,0.722,0.5634110787172012,0.4883133291219204,0.5231810490693738,0.19997084973036006,0.6601078510284424,0.740754246711731,13722,10978,1.2650024890899658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.016273871064186096,,,,,
Cora,degree_aligned_random,0.3,10,Feature+Stability,feature_plus_stability,GCN,0.745,0.7393735663539392,0.726,0.5954810495626822,0.5161086544535691,0.5529610829103214,0.19997084973036006,0.6601078510284424,0.7464019060134888,13722,10978,1.0419542789459229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,0.004090797156095505,0.06396167725324631,0.006386072374880314,0.5,0.10005829483270645,0.9999999403953552
Cora,degree_aligned_random,0.3,10,Feature+Random Stability,feature_plus_random_stability,GCN,0.742,0.735702281830629,0.724,0.5335276967930029,0.4624131396083386,0.49543147208121824,0.19997084973036006,0.6601078510284424,0.7219893932342529,13722,10978,0.9755995273590088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,1.4746482293048757e-06,,,,,
Cora,degree_aligned_random,0.3,10,Feature+Shuffled Stability,feature_plus_shuffled_stability,GCN,0.711,0.7052912301274137,0.704,0.5276967930029155,0.4573594440934934,0.49001692047377327,0.19997084973036006,0.6601078510284424,0.7205319404602051,13722,10978,1.206641435623169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1,,,,0.5,,
