dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean
Cora,feature_similar_cross_class,0.3,3,Random-Matched,random_matched,GCN,0.672,0.6518696655582155,0.644,0.2259475218658892,0.19583070120025267,0.2098138747884941,0.19997084973036006,0.6230869889259338,0.6237930059432983,13722,10978,0.7735700607299805,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,4,Feature-only,feature_only,GCN,0.627,0.6159840376191997,0.576,0.08454810495626822,0.07327858496525584,0.07851099830795262,0.19997084973036006,0.6230869889259338,0.6063035130500793,13722,10978,2.538640260696411,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.607,0.5962779531060259,0.578,0.0,0.0,0.0,0.19997084973036006,0.6230869889259338,0.5930041670799255,13722,10978,4.3902812004089355,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8430176377296448,5.352506377676036e-06,3.3567655918886885e-05,2.821515045070555e-05,0.2999999523162842,0.3000325858592987,0.47663000950081347,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.619,0.6048662414317756,0.592,0.12973760932944606,0.11244472520530638,0.12047377326565144,0.19997084973036006,0.6230869889259338,0.617598831653595,13722,10978,6.649527072906494,0.1,0.5,0.3,,0.1,0.5,,0.8430176377296448,,,,0.32186585664749146,0.36405134201049805,0.4510678181904792,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.4446088414388214e-07,0.9090147018432617,0.5487574338912964,0.4999999701976776
Cora,feature_similar_cross_class,0.3,4,DegreeAwareRandom,degree_aware_random,GCN,0.638,0.6265847774652744,0.616,0.21481942714819427,0.21794061907770057,0.21636876763875823,0.23407666520915316,0.6230869889259338,0.6196004152297974,13722,10510,0.5462188720703125,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,4,GCN-Jaccard,jaccard,GCN,0.621,0.6149330551257189,0.576,0.07142857142857142,0.06190777005685408,0.06632825719120136,0.19997084973036006,0.6230869889259338,0.6042994856834412,13722,10978,0.7701783180236816,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,4,Random-Matched,random_matched,GCN,0.644,0.6315894511950246,0.644,0.22157434402332363,0.19204042956411876,0.20575296108291033,0.19997084973036006,0.6230869889259338,0.6232464909553528,13722,10978,0.8393411636352539,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,5,Feature-only,feature_only,GCN,0.6,0.5992642688640855,0.566,0.08819241982507289,0.0764371446620341,0.08189509306260574,0.19997084973036006,0.6230869889259338,0.6068500280380249,13722,10978,1.074350357055664,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.593,0.5978049276580316,0.54,0.0,0.0,0.0,0.19997084973036006,0.6230869889259338,0.5928220152854919,13722,10978,1.5892772674560547,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8428906202316284,1.1210023131980051e-07,1.0596246511340723e-06,9.475243700762803e-07,0.29999998211860657,0.3008117973804474,0.483410200795349,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.624,0.621362782769171,0.59,0.13629737609329445,0.11813013265950727,0.12656514382402706,0.19997084973036006,0.6230869889259338,0.6190562844276428,13722,10978,2.6228485107421875,0.1,0.5,0.3,,0.1,0.5,,0.8428906202316284,,,,0.3231841027736664,0.36542943120002747,0.4708031311272647,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.0812747319732807e-07,0.8817956447601318,0.477711945772171,0.4999999701976776
Cora,feature_similar_cross_class,0.3,5,DegreeAwareRandom,degree_aware_random,GCN,0.634,0.6322052924206709,0.61,0.2111801242236025,0.2147820593809223,0.21296586282492955,0.23465967060195303,0.6230869889259338,0.6219767332077026,13722,10502,0.6730780601501465,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,5,GCN-Jaccard,jaccard,GCN,0.565,0.5626715483757124,0.556,0.07142857142857142,0.06190777005685408,0.06632825719120136,0.19997084973036006,0.6230869889259338,0.6042994856834412,13722,10978,0.7834224700927734,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,5,Random-Matched,random_matched,GCN,0.673,0.6712047494639153,0.604,0.22886297376093295,0.1983575489576753,0.2125211505922166,0.19997084973036006,0.6230869889259338,0.6226999163627625,13722,10978,0.9950084686279297,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,6,Feature-only,feature_only,GCN,0.569,0.5620907940972384,0.608,0.08819241982507289,0.0764371446620341,0.08189509306260574,0.19997084973036006,0.6230869889259338,0.6068500280380249,13722,10978,0.8596186637878418,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.575,0.5733092363197893,0.592,0.0007288629737609329,0.0006317119393556538,0.0006768189509306261,0.19997084973036006,0.6230869889259338,0.5919110774993896,13722,10978,1.4893341064453125,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8427222967147827,6.496610183148732e-08,5.331957027010503e-07,4.6822964350212715e-07,0.2999999523162842,0.3006065785884857,0.47309114198150726,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.602,0.5913871603581501,0.59,0.13994169096209913,0.12128869235628553,0.1299492385786802,0.19997084973036006,0.6230869889259338,0.6181453466415405,13722,10978,2.1930019855499268,0.1,0.5,0.3,,0.1,0.5,,0.8427222967147827,,,,0.35348737239837646,0.34882423281669617,0.5034457504505645,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.638239718384284e-07,0.8288878798484802,0.4412350058555603,0.4999999403953552
Cora,feature_similar_cross_class,0.3,6,DegreeAwareRandom,degree_aware_random,GCN,0.639,0.6201903053445361,0.64,0.21565003080714726,0.22109917877447885,0.2183406113537118,0.2365544381285527,0.6230869889259338,0.6252385973930359,13722,10476,0.498427152633667,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,6,GCN-Jaccard,jaccard,GCN,0.58,0.5759814323605148,0.606,0.07142857142857142,0.06190777005685408,0.06632825719120136,0.19997084973036006,0.6230869889259338,0.6042994856834412,13722,10978,0.7846739292144775,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,6,Random-Matched,random_matched,GCN,0.641,0.6291323184397039,0.654,0.26749271137026237,0.23183828174352494,0.24839255499153975,0.19997084973036006,0.6230869889259338,0.6294406652450562,13722,10978,0.7928071022033691,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,7,Feature-only,feature_only,GCN,0.599,0.5853912026136092,0.582,0.08454810495626822,0.07327858496525584,0.07851099830795262,0.19997084973036006,0.6230869889259338,0.6063035130500793,13722,10978,0.8139083385467529,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.583,0.5684831817477038,0.584,0.0007288629737609329,0.0006317119393556538,0.0006768189509306261,0.19997084973036006,0.6230869889259338,0.5933685302734375,13722,10978,1.411334753036499,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.842790424823761,5.024126537023221e-08,5.123864070810669e-07,4.621451523689757e-07,0.29999998211860657,0.29913046956062317,0.4758815421622837,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.631,0.6090578217163815,0.596,0.1552478134110787,0.13455464308275428,0.1441624365482234,0.19997084973036006,0.6230869889259338,0.6237930059432983,13722,10978,2.293107509613037,0.1,0.5,0.3,,0.1,0.5,,0.842790424823761,,,,0.32650038599967957,0.35632023215293884,0.47740911690309384,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,9.690563729236601e-08,0.9142252802848816,0.5510733723640442,0.4999999701976776
Cora,feature_similar_cross_class,0.3,7,DegreeAwareRandom,degree_aware_random,GCN,0.643,0.629246887419234,0.644,0.22201375859912445,0.2242577384712571,0.22313010685103707,0.23305640577175335,0.6230869889259338,0.6227670311927795,13722,10524,0.5742130279541016,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,7,GCN-Jaccard,jaccard,GCN,0.603,0.5856654357685127,0.592,0.07142857142857142,0.06190777005685408,0.06632825719120136,0.19997084973036006,0.6230869889259338,0.6042994856834412,13722,10978,0.6522705554962158,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,7,Random-Matched,random_matched,GCN,0.635,0.6209687413689228,0.614,0.21793002915451895,0.18888186986734049,0.20236886632825718,0.19997084973036006,0.6230869889259338,0.6234286427497864,13722,10978,0.806210994720459,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,8,Feature-only,feature_only,GCN,0.615,0.6062825179420969,0.612,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,1.0380942821502686,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.601,0.590803177100042,0.584,0.0,0.0,0.0,0.19997084973036006,0.6230869889259338,0.5900892615318298,13722,10978,4.459819078445435,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8430051207542419,6.671129540336551e-06,3.366372038726695e-05,2.6992593120667152e-05,0.2999999523162842,0.30026066303253174,0.47754975000819866,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.648,0.6379228284155355,0.626,0.15306122448979592,0.1326595072646873,0.14213197969543148,0.19997084973036006,0.6230869889259338,0.6250683069229126,13722,10978,6.424102306365967,0.1,0.5,0.3,,0.1,0.5,,0.8430051207542419,,,,0.3254387676715851,0.35773858428001404,0.4748352917041788,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.2337286626216155e-08,0.9068648815155029,0.5572928786277771,0.4999999701976776
Cora,feature_similar_cross_class,0.3,8,DegreeAwareRandom,degree_aware_random,GCN,0.662,0.6475874677004351,0.652,0.234375,0.2368919772583702,0.235626767200754,0.2332021571199534,0.6230869889259338,0.6230754852294922,13722,10522,0.4715728759765625,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,8,GCN-Jaccard,jaccard,GCN,0.617,0.6052751931122853,0.63,0.07142857142857142,0.06190777005685408,0.06632825719120136,0.19997084973036006,0.6230869889259338,0.6042994856834412,13722,10978,0.772477388381958,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,8,Random-Matched,random_matched,GCN,0.627,0.6172223286146817,0.634,0.22521865889212828,0.19519898926089704,0.20913705583756348,0.19997084973036006,0.6230869889259338,0.6221534013748169,13722,10978,0.7923128604888916,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,9,Feature-only,feature_only,GCN,0.632,0.6241265461871156,0.602,0.09110787172011661,0.07896399241945673,0.08460236886632826,0.19997084973036006,0.6230869889259338,0.6073966026306152,13722,10978,2.645419120788574,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.614,0.6058337797483696,0.582,0.0,0.0,0.0,0.19997084973036006,0.6230869889259338,0.5928220152854919,13722,10978,3.5399487018585205,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8430213332176208,5.373062776925508e-06,2.521281385270413e-05,1.983975016628392e-05,0.29999998211860657,0.30238279700279236,0.4759268439752898,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.635,0.6333746955135655,0.582,0.1326530612244898,0.114971572962729,0.12318104906937394,0.19997084973036006,0.6230869889259338,0.6197850108146667,13722,10978,3.720137119293213,0.1,0.5,0.3,,0.1,0.5,,0.8430213332176208,,,,0.34938234090805054,0.35343480110168457,0.4842666264834997,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.6465289099396614e-07,0.8660908937454224,0.4781626760959625,0.4999999701976776
Cora,feature_similar_cross_class,0.3,9,DegreeAwareRandom,degree_aware_random,GCN,0.653,0.6493581090517458,0.642,0.23215394165114836,0.23626026531901453,0.23418910457107076,0.23480542195015308,0.6230869889259338,0.6260952353477478,13722,10500,0.9208166599273682,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,9,GCN-Jaccard,jaccard,GCN,0.628,0.6199311890749354,0.61,0.07142857142857142,0.06190777005685408,0.06632825719120136,0.19997084973036006,0.6230869889259338,0.6042994856834412,13722,10978,0.8375067710876465,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,9,Random-Matched,random_matched,GCN,0.65,0.6436847447212694,0.614,0.23615160349854228,0.20467466835123183,0.21928934010152287,0.19997084973036006,0.6230869889259338,0.6230642795562744,13722,10978,0.7678351402282715,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,10,Feature-only,feature_only,GCN,0.585,0.5832280498987856,0.576,0.08527696793002916,0.0739102969046115,0.07918781725888326,0.19997084973036006,0.6230869889259338,0.6063035130500793,13722,10978,0.9419724941253662,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,10,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.573,0.5776276127037124,0.542,0.0,0.0,0.0,0.19997084973036006,0.6230869889259338,0.5911823511123657,13722,10978,1.4374380111694336,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8428168296813965,2.6531338335189503e-06,1.6721240172046237e-05,1.4068105883779936e-05,0.29999998211860657,0.2971380650997162,0.4667509826962634,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,10,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.571,0.5633695116791662,0.544,0.12463556851311954,0.1080227416298168,0.11573604060913706,0.19997084973036006,0.6230869889259338,0.613772988319397,13722,10978,2.11030650138855,0.1,0.5,0.3,,0.1,0.5,,0.8428168296813965,,,,0.33525919914245605,0.36338940262794495,0.44090776455121766,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.646778227699542e-07,0.8766943216323853,0.514342725276947,0.4999999701976776
Cora,feature_similar_cross_class,0.3,10,DegreeAwareRandom,degree_aware_random,GCN,0.605,0.6067688856921363,0.626,0.2198888202594194,0.22488945041061276,0.22236102435977512,0.23597143273575283,0.6230869889259338,0.6251430511474609,13722,10484,0.5112349987030029,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,10,GCN-Jaccard,jaccard,GCN,0.58,0.5807750277067695,0.568,0.07142857142857142,0.06190777005685408,0.06632825719120136,0.19997084973036006,0.6230869889259338,0.6042994856834412,13722,10978,1.0631144046783447,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,10,Random-Matched,random_matched,GCN,0.639,0.6382069681168236,0.648,0.22667638483965014,0.19646241313960833,0.2104906937394247,0.19997084973036006,0.6230869889259338,0.6183275580406189,13722,10978,0.8817853927612305,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,11,Feature-only,feature_only,GCN,0.598,0.5903058996571409,0.592,0.08819241982507289,0.0764371446620341,0.08189509306260574,0.19997084973036006,0.6230869889259338,0.6068500280380249,13722,10978,1.915778398513794,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,11,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.563,0.5542266062948056,0.564,0.0,0.0,0.0,0.19997084973036006,0.6230869889259338,0.59245765209198,13722,10978,3.5009257793426514,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8427102565765381,4.210349288769066e-06,2.6275920390617102e-05,2.2065569282858633e-05,0.2999999523162842,0.29872336983680725,0.47351130582446066,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,11,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.58,0.5707824684076581,0.602,0.1392128279883382,0.12065698041692988,0.12927241962774957,0.19997084973036006,0.6230869889259338,0.6221534013748169,13722,10978,5.175263166427612,0.1,0.5,0.3,,0.1,0.5,,0.8427102565765381,,,,0.329280287027359,0.3601246178150177,0.4632644785671557,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.5688610233155487e-07,0.9144439101219177,0.5663018822669983,0.4999999701976776
Cora,feature_similar_cross_class,0.3,11,DegreeAwareRandom,degree_aware_random,GCN,0.639,0.6277250376424323,0.63,0.2260061919504644,0.23057485786481363,0.22826766729205752,0.23538842734295296,0.6230869889259338,0.6244758367538452,13722,10492,0.531883716583252,,,,,,,,,,,,,,,,,,,,,,,,
