run_id,timestamp,experiment_type,seed,dataset,split_type,method,oracle_only,proxy_model,downstream_model,prune_ratio_target,actual_prune_ratio,num_edges_before,num_edges_after,isolated_nodes,min_degree,mean_degree,largest_connected_component_ratio,edge_homophily_before,edge_homophily_after,val_acc,test_acc,test_f1,best_epoch,runtime,config_path,graph_path,noise_type,noise_ratio,num_injected_edges,bad_edge_precision,bad_edge_recall,bad_edge_f1,clean_edge_mistakenly_removed_ratio,notes
Original+Noise_Cora_noisy_edge_cross_class_oracle_GCN_seed0,2026-06-01T09:44:35.202674,noisy_edge,0,Cora,,Original+Noise,False,GCN,GCN,0.2,0,12666,12666,0,0,0,1.0,0.6750355362892151,0.6750355362892151,0.724,0.727,0.7112334250449991,78,0.8505680561065674,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=none,oracle_label=False,clean_teacher=False,component=none"
Original+Noise_Cora_noisy_edge_cross_class_oracle_GAT_seed0,2026-06-01T09:44:35.761683,noisy_edge,0,Cora,,Original+Noise,False,GCN,GAT,0.2,0,12666,12666,0,0,0,1.0,0.6750355362892151,0.6750355362892151,0.756,0.765,0.7488436307054732,37,0.5475583076477051,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=none,oracle_label=False,clean_teacher=False,component=none"
Original+Noise_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed0,2026-06-01T09:44:36.540886,noisy_edge,0,Cora,,Original+Noise,False,GCN,GraphSAGE,0.2,0,12666,12666,0,0,0,1.0,0.6750355362892151,0.6750355362892151,0.698,0.706,0.6905851092403598,210,0.7678284645080566,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=none,oracle_label=False,clean_teacher=False,component=none"
Random-Matched_Cora_noisy_edge_cross_class_oracle_GCN_seed0,2026-06-01T09:44:37.314761,noisy_edge,0,Cora,,Random-Matched,False,GCN,GCN,0.2,0.19990525817148275,12666,10134,62,0.0,7.484490394592285,0.94903988183161,0.6750355362892151,0.671403169631958,0.692,0.707,0.6874195980843021,72,0.5075304508209229,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.15560821484992102,0.18672985781990523,0.16975441619991383,0.20253884046987494,"score_type=random,oracle_label=False,clean_teacher=False,component=none"
Random-Matched_Cora_noisy_edge_cross_class_oracle_GAT_seed0,2026-06-01T09:44:37.746681,noisy_edge,0,Cora,,Random-Matched,False,GCN,GAT,0.2,0.19990525817148275,12666,10134,62,0.0,7.484490394592285,0.94903988183161,0.6750355362892151,0.671403169631958,0.734,0.732,0.7094499665885455,12,0.42238903045654297,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.15560821484992102,0.18672985781990523,0.16975441619991383,0.20253884046987494,"score_type=random,oracle_label=False,clean_teacher=False,component=none"
Random-Matched_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed0,2026-06-01T09:44:38.264694,noisy_edge,0,Cora,,Random-Matched,False,GCN,GraphSAGE,0.2,0.19990525817148275,12666,10134,62,0.0,7.484490394592285,0.94903988183161,0.6750355362892151,0.671403169631958,0.65,0.673,0.6540267136491991,103,0.5109765529632568,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.15560821484992102,0.18672985781990523,0.16975441619991383,0.20253884046987494,"score_type=random,oracle_label=False,clean_teacher=False,component=none"
Feature-only_Cora_noisy_edge_cross_class_oracle_GCN_seed0,2026-06-01T09:44:39.389665,noisy_edge,0,Cora,,Feature-only,False,GCN,GCN,0.2,0.19990525817148275,12666,10134,82,0.0,7.484490394592285,0.9265140324963073,0.6750355362892151,0.7313992381095886,0.718,0.714,0.7038803230227971,68,0.4956328868865967,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.4020537124802528,0.4824644549763033,0.43860404997845753,0.14342553997726412,"score_type=feature_only,oracle_label=False,clean_teacher=False,component=feature_cosine"
Feature-only_Cora_noisy_edge_cross_class_oracle_GAT_seed0,2026-06-01T09:44:39.808676,noisy_edge,0,Cora,,Feature-only,False,GCN,GAT,0.2,0.19990525817148275,12666,10134,82,0.0,7.484490394592285,0.9265140324963073,0.6750355362892151,0.7313992381095886,0.748,0.756,0.7363818435651366,14,0.4077749252319336,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.4020537124802528,0.4824644549763033,0.43860404997845753,0.14342553997726412,"score_type=feature_only,oracle_label=False,clean_teacher=False,component=feature_cosine"
Feature-only_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed0,2026-06-01T09:44:40.268657,noisy_edge,0,Cora,,Feature-only,False,GCN,GraphSAGE,0.2,0.19990525817148275,12666,10134,82,0.0,7.484490394592285,0.9265140324963073,0.6750355362892151,0.7313992381095886,0.688,0.694,0.6799688479789939,88,0.4487490653991699,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.4020537124802528,0.4824644549763033,0.43860404997845753,0.14342553997726412,"score_type=feature_only,oracle_label=False,clean_teacher=False,component=feature_cosine"
EdgeInfluence-Pseudo_Cora_noisy_edge_cross_class_oracle_GCN_seed0,2026-06-01T09:44:43.358670,noisy_edge,0,Cora,,EdgeInfluence-Pseudo,False,GCN,GCN,0.2,0.19990525817148275,12666,10134,119,0.0,7.484490394592285,0.922082717872969,0.6750355362892151,0.7369251847267151,0.738,0.711,0.6920135298895291,67,1.0619549751281738,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.3902053712480253,0.46824644549763034,0.4256785868160276,0.1462675255778704,"score_type=combined_pseudo_label,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine"
EdgeInfluence-Pseudo_Cora_noisy_edge_cross_class_oracle_GAT_seed0,2026-06-01T09:44:43.846754,noisy_edge,0,Cora,,EdgeInfluence-Pseudo,False,GCN,GAT,0.2,0.19990525817148275,12666,10134,119,0.0,7.484490394592285,0.922082717872969,0.6750355362892151,0.7369251847267151,0.762,0.749,0.7266699626789548,34,1.0601186752319336,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.3902053712480253,0.46824644549763034,0.4256785868160276,0.1462675255778704,"score_type=combined_pseudo_label,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine"
EdgeInfluence-Pseudo_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed0,2026-06-01T09:44:44.418686,noisy_edge,0,Cora,,EdgeInfluence-Pseudo,False,GCN,GraphSAGE,0.2,0.19990525817148275,12666,10134,119,0.0,7.484490394592285,0.922082717872969,0.6750355362892151,0.7369251847267151,0.712,0.696,0.6761133240736529,135,1.1485440731048584,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.3902053712480253,0.46824644549763034,0.4256785868160276,0.1462675255778704,"score_type=combined_pseudo_label,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine"
EdgeInfluence-Oracle_Cora_noisy_edge_cross_class_oracle_GCN_seed0,2026-06-01T09:44:45.395658,noisy_edge,0,Cora,,EdgeInfluence-Oracle,True,GCN,GCN,0.2,0.19990525817148275,12666,10134,113,0.0,7.484490394592285,0.9187592319054653,0.6750355362892151,0.7463982701301575,0.762,0.751,0.7337834876215003,52,1.024885892868042,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.41390205371248023,0.4966824644549763,0.4515295131408876,0.14058355437665782,"score_type=combined_oracle_label,oracle_label=True,clean_teacher=False,component=delta_softmax_oracle+feature_cosine"
EdgeInfluence-Oracle_Cora_noisy_edge_cross_class_oracle_GAT_seed0,2026-06-01T09:44:45.916669,noisy_edge,0,Cora,,EdgeInfluence-Oracle,True,GCN,GAT,0.2,0.19990525817148275,12666,10134,113,0.0,7.484490394592285,0.9187592319054653,0.6750355362892151,0.7463982701301575,0.792,0.787,0.7675326771399933,44,1.092473030090332,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.41390205371248023,0.4966824644549763,0.4515295131408876,0.14058355437665782,"score_type=combined_oracle_label,oracle_label=True,clean_teacher=False,component=delta_softmax_oracle+feature_cosine"
EdgeInfluence-Oracle_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed0,2026-06-01T09:44:46.513690,noisy_edge,0,Cora,,EdgeInfluence-Oracle,True,GCN,GraphSAGE,0.2,0.19990525817148275,12666,10134,113,0.0,7.484490394592285,0.9187592319054653,0.6750355362892151,0.7463982701301575,0.73,0.731,0.7167152513728056,131,1.1670773029327393,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.41390205371248023,0.4966824644549763,0.4515295131408876,0.14058355437665782,"score_type=combined_oracle_label,oracle_label=True,clean_teacher=False,component=delta_softmax_oracle+feature_cosine"
EdgeBench_Cora_noisy_edge_cross_class_oracle_GCN_seed0,2026-06-01T09:44:47.643690,noisy_edge,0,Cora,,EdgeBench,False,GCN,GCN,0.2,0.19990525817148275,12666,10134,49,0.0,7.484490394592285,0.9335302806499262,0.6750355362892151,0.7661337852478027,0.732,0.727,0.7100659931607135,56,1.58558988571167,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.5308056872037915,0.6369668246445498,0.5790607496768634,0.1125426297840091,"score_type=edge_bench_classifier,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine+classifier"
EdgeBench_Cora_noisy_edge_cross_class_oracle_GAT_seed0,2026-06-01T09:44:48.387666,noisy_edge,0,Cora,,EdgeBench,False,GCN,GAT,0.2,0.19990525817148275,12666,10134,49,0.0,7.484490394592285,0.9335302806499262,0.6750355362892151,0.7661337852478027,0.772,0.764,0.7479791131981456,110,2.596219539642334,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.5308056872037915,0.6369668246445498,0.5790607496768634,0.1125426297840091,"score_type=edge_bench_classifier,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine+classifier"
EdgeBench_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed0,2026-06-01T09:44:48.786669,noisy_edge,0,Cora,,EdgeBench,False,GCN,GraphSAGE,0.2,0.19990525817148275,12666,10134,49,0.0,7.484490394592285,0.9335302806499262,0.6750355362892151,0.7661337852478027,0.72,0.713,0.6933856374142401,58,2.6497251987457275,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.5308056872037915,0.6369668246445498,0.5790607496768634,0.1125426297840091,"score_type=edge_bench_classifier,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine+classifier"
GCN-Jaccard_Cora_noisy_edge_cross_class_oracle_GCN_seed0,2026-06-01T09:44:50.451933,noisy_edge,0,Cora,,GCN-Jaccard,False,GCN,GCN,0.2,0.19988632057597577,10556,8446,134,0.0,6.237813949584961,0.8297636632200887,0.6750355362892151,0.6750355362892151,0.726,0.731,0.7265846735026116,135,1.6650965213775635,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=jaccard_similarity,oracle_label=False,clean_teacher=False,component=none"
GCN-Jaccard_Cora_noisy_edge_cross_class_oracle_GAT_seed0,2026-06-01T09:44:50.452024,noisy_edge,0,Cora,,GCN-Jaccard,False,GCN,GAT,0.2,0.19988632057597577,10556,8446,134,0.0,6.237813949584961,0.8297636632200887,0.6750355362892151,0.6750355362892151,0.772,0.781,0.7716004434231624,22,1.6652193069458008,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=jaccard_similarity,oracle_label=False,clean_teacher=False,component=none"
GCN-Jaccard_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed0,2026-06-01T09:44:50.452057,noisy_edge,0,Cora,,GCN-Jaccard,False,GCN,GraphSAGE,0.2,0.19988632057597577,10556,8446,134,0.0,6.237813949584961,0.8297636632200887,0.6750355362892151,0.6750355362892151,0.708,0.731,0.7246461164745247,62,1.6652581691741943,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=jaccard_similarity,oracle_label=False,clean_teacher=False,component=none"
DegreeAwareRandom_Cora_noisy_edge_cross_class_oracle_GCN_seed0,2026-06-01T09:44:52.144071,noisy_edge,0,Cora,,DegreeAwareRandom,False,GCN,GCN,0.2,0.1870026525198939,10556,8582,46,0.0,6.3382568359375,0.8888478581979321,0.6750355362892151,0.6750355362892151,0.76,0.766,0.7606592796882129,143,1.6918997764587402,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=degree_aware_random,oracle_label=False,clean_teacher=False,component=none"
DegreeAwareRandom_Cora_noisy_edge_cross_class_oracle_GAT_seed0,2026-06-01T09:44:52.144150,noisy_edge,0,Cora,,DegreeAwareRandom,False,GCN,GAT,0.2,0.1870026525198939,10556,8582,46,0.0,6.3382568359375,0.8888478581979321,0.6750355362892151,0.6750355362892151,0.808,0.796,0.7882399319337476,9,1.6920075416564941,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=degree_aware_random,oracle_label=False,clean_teacher=False,component=none"
DegreeAwareRandom_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed0,2026-06-01T09:44:52.144185,noisy_edge,0,Cora,,DegreeAwareRandom,False,GCN,GraphSAGE,0.2,0.1870026525198939,10556,8582,46,0.0,6.3382568359375,0.8888478581979321,0.6750355362892151,0.6750355362892151,0.738,0.746,0.7365060329461227,130,1.6920464038848877,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=degree_aware_random,oracle_label=False,clean_teacher=False,component=none"
Original+Noise_Cora_noisy_edge_cross_class_oracle_GCN_seed1,2026-06-01T09:44:56.190670,noisy_edge,1,Cora,,Original+Noise,False,GCN,GCN,0.2,0,12666,12666,0,0,0,1.0,0.6750355362892151,0.6750355362892151,0.718,0.715,0.7034053212607834,77,0.8140461444854736,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=none,oracle_label=False,clean_teacher=False,component=none"
Original+Noise_Cora_noisy_edge_cross_class_oracle_GAT_seed1,2026-06-01T09:44:56.870819,noisy_edge,1,Cora,,Original+Noise,False,GCN,GAT,0.2,0,12666,12666,0,0,0,1.0,0.6750355362892151,0.6750355362892151,0.738,0.747,0.7273590008732745,84,0.6729912757873535,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=none,oracle_label=False,clean_teacher=False,component=none"
Original+Noise_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed1,2026-06-01T09:44:57.366408,noisy_edge,1,Cora,,Original+Noise,False,GCN,GraphSAGE,0.2,0,12666,12666,0,0,0,1.0,0.6750355362892151,0.6750355362892151,0.708,0.707,0.6923724251746782,102,0.4948885440826416,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=none,oracle_label=False,clean_teacher=False,component=none"
Random-Matched_Cora_noisy_edge_cross_class_oracle_GCN_seed1,2026-06-01T09:44:58.219666,noisy_edge,1,Cora,,Random-Matched,False,GCN,GCN,0.2,0.19990525817148275,12666,10134,74,0.0,7.484490394592285,0.9527326440177253,0.6750355362892151,0.6735740900039673,0.686,0.7,0.6851300154899137,101,0.5970253944396973,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.1484992101105845,0.17819905213270143,0.16199913830245585,0.20424403183023873,"score_type=random,oracle_label=False,clean_teacher=False,component=none"
Random-Matched_Cora_noisy_edge_cross_class_oracle_GAT_seed1,2026-06-01T09:44:58.888676,noisy_edge,1,Cora,,Random-Matched,False,GCN,GAT,0.2,0.19990525817148275,12666,10134,74,0.0,7.484490394592285,0.9527326440177253,0.6750355362892151,0.6735740900039673,0.732,0.732,0.7078332268553514,71,0.6580815315246582,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.1484992101105845,0.17819905213270143,0.16199913830245585,0.20424403183023873,"score_type=random,oracle_label=False,clean_teacher=False,component=none"
Random-Matched_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed1,2026-06-01T09:44:59.223670,noisy_edge,1,Cora,,Random-Matched,False,GCN,GraphSAGE,0.2,0.19990525817148275,12666,10134,74,0.0,7.484490394592285,0.9527326440177253,0.6750355362892151,0.6735740900039673,0.678,0.668,0.6509286616278371,30,0.32381176948547363,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.1484992101105845,0.17819905213270143,0.16199913830245585,0.20424403183023873,"score_type=random,oracle_label=False,clean_teacher=False,component=none"
Feature-only_Cora_noisy_edge_cross_class_oracle_GCN_seed1,2026-06-01T09:45:00.402666,noisy_edge,1,Cora,,Feature-only,False,GCN,GCN,0.2,0.19990525817148275,12666,10134,79,0.0,7.484490394592285,0.930576070901034,0.6750355362892151,0.7312018871307373,0.702,0.708,0.6959216542429835,101,0.5693817138671875,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.40126382306477093,0.4815165876777251,0.43774235243429555,0.1436150056839712,"score_type=feature_only,oracle_label=False,clean_teacher=False,component=feature_cosine"
Feature-only_Cora_noisy_edge_cross_class_oracle_GAT_seed1,2026-06-01T09:45:00.836701,noisy_edge,1,Cora,,Feature-only,False,GCN,GAT,0.2,0.19990525817148275,12666,10134,79,0.0,7.484490394592285,0.930576070901034,0.6750355362892151,0.7312018871307373,0.728,0.743,0.7248402288880856,23,0.4231705665588379,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.40126382306477093,0.4815165876777251,0.43774235243429555,0.1436150056839712,"score_type=feature_only,oracle_label=False,clean_teacher=False,component=feature_cosine"
Feature-only_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed1,2026-06-01T09:45:01.418669,noisy_edge,1,Cora,,Feature-only,False,GCN,GraphSAGE,0.2,0.19990525817148275,12666,10134,79,0.0,7.484490394592285,0.930576070901034,0.6750355362892151,0.7312018871307373,0.694,0.698,0.6868955274915175,130,0.5709075927734375,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.40126382306477093,0.4815165876777251,0.43774235243429555,0.1436150056839712,"score_type=feature_only,oracle_label=False,clean_teacher=False,component=feature_cosine"
EdgeInfluence-Pseudo_Cora_noisy_edge_cross_class_oracle_GCN_seed1,2026-06-01T09:45:04.494671,noisy_edge,1,Cora,,EdgeInfluence-Pseudo,False,GCN,GCN,0.2,0.19990525817148275,12666,10134,98,0.0,7.484490394592285,0.9290989660265879,0.6750355362892151,0.7440299987792969,0.71,0.712,0.6926907996979617,53,1.0375304222106934,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.41232227488151657,0.4947867298578199,0.4498061180525636,0.140962485790072,"score_type=combined_pseudo_label,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine"
EdgeInfluence-Pseudo_Cora_noisy_edge_cross_class_oracle_GAT_seed1,2026-06-01T09:45:05.065666,noisy_edge,1,Cora,,EdgeInfluence-Pseudo,False,GCN,GAT,0.2,0.19990525817148275,12666,10134,98,0.0,7.484490394592285,0.9290989660265879,0.6750355362892151,0.7440299987792969,0.75,0.748,0.7282321897724555,57,1.1418254375457764,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.41232227488151657,0.4947867298578199,0.4498061180525636,0.140962485790072,"score_type=combined_pseudo_label,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine"
EdgeInfluence-Pseudo_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed1,2026-06-01T09:45:05.618691,noisy_edge,1,Cora,,EdgeInfluence-Pseudo,False,GCN,GraphSAGE,0.2,0.19990525817148275,12666,10134,98,0.0,7.484490394592285,0.9290989660265879,0.6750355362892151,0.7440299987792969,0.692,0.7,0.6845026059440693,124,1.1240439414978027,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.41232227488151657,0.4947867298578199,0.4498061180525636,0.140962485790072,"score_type=combined_pseudo_label,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine"
EdgeInfluence-Oracle_Cora_noisy_edge_cross_class_oracle_GCN_seed1,2026-06-01T09:45:06.694671,noisy_edge,1,Cora,,EdgeInfluence-Oracle,True,GCN,GCN,0.2,0.19990525817148275,12666,10134,97,0.0,7.484490394592285,0.9309453471196455,0.6750355362892151,0.7588316798210144,0.748,0.743,0.7274819450805012,90,1.1206889152526855,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.45734597156398105,0.5488151658767773,0.4989228780697974,0.13016294050776808,"score_type=combined_oracle_label,oracle_label=True,clean_teacher=False,component=delta_softmax_oracle+feature_cosine"
EdgeInfluence-Oracle_Cora_noisy_edge_cross_class_oracle_GAT_seed1,2026-06-01T09:45:07.150670,noisy_edge,1,Cora,,EdgeInfluence-Oracle,True,GCN,GAT,0.2,0.19990525817148275,12666,10134,97,0.0,7.484490394592285,0.9309453471196455,0.6750355362892151,0.7588316798210144,0.772,0.777,0.7590314745569965,29,1.0284345149993896,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.45734597156398105,0.5488151658767773,0.4989228780697974,0.13016294050776808,"score_type=combined_oracle_label,oracle_label=True,clean_teacher=False,component=delta_softmax_oracle+feature_cosine"
EdgeInfluence-Oracle_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed1,2026-06-01T09:45:07.558667,noisy_edge,1,Cora,,EdgeInfluence-Oracle,True,GCN,GraphSAGE,0.2,0.19990525817148275,12666,10134,97,0.0,7.484490394592285,0.9309453471196455,0.6750355362892151,0.7588316798210144,0.738,0.749,0.7378508472037936,62,0.9787807464599609,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.45734597156398105,0.5488151658767773,0.4989228780697974,0.13016294050776808,"score_type=combined_oracle_label,oracle_label=True,clean_teacher=False,component=delta_softmax_oracle+feature_cosine"
EdgeBench_Cora_noisy_edge_cross_class_oracle_GCN_seed1,2026-06-01T09:45:08.784669,noisy_edge,1,Cora,,EdgeBench,False,GCN,GCN,0.2,0.19990525817148275,12666,10134,44,0.0,7.484490394592285,0.9279911373707533,0.6750355362892151,0.7645549774169922,0.73,0.72,0.7078844445891024,92,1.7733442783355713,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.5276461295418642,0.633175355450237,0.5756139595002154,0.11330049261083744,"score_type=edge_bench_classifier,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine+classifier"
EdgeBench_Cora_noisy_edge_cross_class_oracle_GAT_seed1,2026-06-01T09:45:09.180671,noisy_edge,1,Cora,,EdgeBench,False,GCN,GAT,0.2,0.19990525817148275,12666,10134,44,0.0,7.484490394592285,0.9279911373707533,0.6750355362892151,0.7645549774169922,0.744,0.747,0.7409169007906059,10,1.9959218502044678,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.5276461295418642,0.633175355450237,0.5756139595002154,0.11330049261083744,"score_type=edge_bench_classifier,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine+classifier"
EdgeBench_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed1,2026-06-01T09:45:09.764677,noisy_edge,1,Cora,,EdgeBench,False,GCN,GraphSAGE,0.2,0.19990525817148275,12666,10134,44,0.0,7.484490394592285,0.9279911373707533,0.6750355362892151,0.7645549774169922,0.722,0.713,0.7008971127254565,139,2.7687902450561523,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0.5276461295418642,0.633175355450237,0.5756139595002154,0.11330049261083744,"score_type=edge_bench_classifier,oracle_label=False,clean_teacher=False,component=delta_softmax_pseudo+feature_cosine+classifier"
GCN-Jaccard_Cora_noisy_edge_cross_class_oracle_GCN_seed1,2026-06-01T09:45:11.540519,noisy_edge,1,Cora,,GCN-Jaccard,False,GCN,GCN,0.2,0.19988632057597577,10556,8446,134,0.0,6.237813949584961,0.8297636632200887,0.6750355362892151,0.6750355362892151,0.714,0.713,0.7161951747094994,188,1.7756657600402832,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=jaccard_similarity,oracle_label=False,clean_teacher=False,component=none"
GCN-Jaccard_Cora_noisy_edge_cross_class_oracle_GAT_seed1,2026-06-01T09:45:11.540609,noisy_edge,1,Cora,,GCN-Jaccard,False,GCN,GAT,0.2,0.19988632057597577,10556,8446,134,0.0,6.237813949584961,0.8297636632200887,0.6750355362892151,0.6750355362892151,0.778,0.797,0.7831350552715982,15,1.7757866382598877,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=jaccard_similarity,oracle_label=False,clean_teacher=False,component=none"
GCN-Jaccard_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed1,2026-06-01T09:45:11.540643,noisy_edge,1,Cora,,GCN-Jaccard,False,GCN,GraphSAGE,0.2,0.19988632057597577,10556,8446,134,0.0,6.237813949584961,0.8297636632200887,0.6750355362892151,0.6750355362892151,0.72,0.734,0.7265647794969059,53,1.7758255004882812,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=jaccard_similarity,oracle_label=False,clean_teacher=False,component=none"
DegreeAwareRandom_Cora_noisy_edge_cross_class_oracle_GCN_seed1,2026-06-01T09:45:12.987352,noisy_edge,1,Cora,,DegreeAwareRandom,False,GCN,GCN,0.2,0.1870026525198939,10556,8582,30,0.0,6.3382568359375,0.8840472673559823,0.6750355362892151,0.6750355362892151,0.756,0.762,0.7573312290323931,74,1.446601152420044,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=degree_aware_random,oracle_label=False,clean_teacher=False,component=none"
DegreeAwareRandom_Cora_noisy_edge_cross_class_oracle_GAT_seed1,2026-06-01T09:45:12.987438,noisy_edge,1,Cora,,DegreeAwareRandom,False,GCN,GAT,0.2,0.1870026525198939,10556,8582,30,0.0,6.3382568359375,0.8840472673559823,0.6750355362892151,0.6750355362892151,0.796,0.795,0.7851343422106714,35,1.4467177391052246,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=degree_aware_random,oracle_label=False,clean_teacher=False,component=none"
DegreeAwareRandom_Cora_noisy_edge_cross_class_oracle_GraphSAGE_seed1,2026-06-01T09:45:12.987479,noisy_edge,1,Cora,,DegreeAwareRandom,False,GCN,GraphSAGE,0.2,0.1870026525198939,10556,8582,30,0.0,6.3382568359375,0.8840472673559823,0.6750355362892151,0.6750355362892151,0.748,0.731,0.7232709067306765,68,1.4467625617980957,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=degree_aware_random,oracle_label=False,clean_teacher=False,component=none"
Original+Noise_Cora_noisy_edge_cross_class_oracle_GCN_seed2,2026-06-01T09:45:17.091672,noisy_edge,2,Cora,,Original+Noise,False,GCN,GCN,0.2,0,12666,12666,0,0,0,1.0,0.6750355362892151,0.6750355362892151,0.702,0.698,0.6893850131403357,104,0.8959083557128906,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=none,oracle_label=False,clean_teacher=False,component=none"
Original+Noise_Cora_noisy_edge_cross_class_oracle_GAT_seed2,2026-06-01T09:45:17.570681,noisy_edge,2,Cora,,Original+Noise,False,GCN,GAT,0.2,0,12666,12666,0,0,0,1.0,0.6750355362892151,0.6750355362892151,0.768,0.762,0.7482538072331198,24,0.4696683883666992,configs/graca_lite_cora.yaml,,cross_class_oracle,0.2,1055,0,0,0,0,"score_type=none,oracle_label=False,clean_teacher=False,component=none"
