run_id,timestamp,experiment_type,seed,dataset,split_type,method,oracle_only,proxy_model,downstream_model,prune_ratio_target,actual_prune_ratio,num_edges_before,num_edges_after,isolated_nodes,min_degree,mean_degree,largest_connected_component_ratio,edge_homophily_before,edge_homophily_after,val_acc,test_acc,test_f1,best_epoch,runtime,config_path,graph_path,noise_type,noise_ratio,num_injected_edges,bad_edge_precision,bad_edge_recall,bad_edge_f1,clean_edge_mistakenly_removed_ratio,notes
original_Cora_GraphSAGE_seed6,2026-05-31T20:33:27.488591,clean,6,Cora,,Original,False,-,GraphSAGE,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.784,0.762,0.7592561567753834,54,0.4883418083190918,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GCN_seed7,2026-05-31T20:33:36.464847,clean,7,Cora,,Original,False,-,GCN,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.766,0.793,0.7868583769270133,51,0.7893083095550537,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GAT_seed7,2026-05-31T20:33:36.464933,clean,7,Cora,,Original,False,-,GAT,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.81,0.824,0.8124201390655427,10,0.4666323661804199,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GraphSAGE_seed7,2026-05-31T20:33:36.464965,clean,7,Cora,,Original,False,-,GraphSAGE,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.766,0.751,0.7472307481775686,70,0.5516989231109619,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GCN_seed8,2026-05-31T20:33:45.587133,clean,8,Cora,,Original,False,-,GCN,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.758,0.767,0.7580209286270364,83,0.9542510509490967,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GAT_seed8,2026-05-31T20:33:45.587220,clean,8,Cora,,Original,False,-,GAT,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.81,0.822,0.8140937548797041,11,0.511929988861084,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GraphSAGE_seed8,2026-05-31T20:33:45.587248,clean,8,Cora,,Original,False,-,GraphSAGE,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.756,0.764,0.7597204528568611,50,0.4300715923309326,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GCN_seed9,2026-05-31T20:33:54.088934,clean,9,Cora,,Original,False,-,GCN,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.772,0.789,0.7793168380993338,65,0.7922928333282471,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GAT_seed9,2026-05-31T20:33:54.089028,clean,9,Cora,,Original,False,-,GAT,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.814,0.806,0.7988529333180245,72,0.6447558403015137,configs/graca_lite_cora.yaml,,,,,,,,,
original_Cora_GraphSAGE_seed9,2026-05-31T20:33:54.089063,clean,9,Cora,,Original,False,-,GraphSAGE,0.0,0.0,10556,10556,0,0,0,1.0,0.8099659085273743,0.8099659085273743,0.776,0.773,0.7635326018002951,150,0.609849214553833,configs/graca_lite_cora.yaml,,,,,,,,,
random_Cora_GCN_seed2,2026-05-31T20:34:41.275677,clean,2,Cora,,Random-Matched,False,-,GCN,0.19988632057597577,0.19988632057597577,10556,8446,150,0.0,6.237813949584961,0.8622599704579025,0.8099659085273743,0.8099659085273743,0.754,0.73,0.723261095353264,64,0.7860755920410156,configs/graca_lite_cora.yaml,,,,,,,,,
random_Cora_GAT_seed2,2026-05-31T20:34:41.275772,clean,2,Cora,,Random-Matched,False,-,GAT,0.19988632057597577,0.19988632057597577,10556,8446,150,0.0,6.237813949584961,0.8622599704579025,0.8099659085273743,0.8099659085273743,0.81,0.781,0.7699019764001432,91,0.6671783924102783,configs/graca_lite_cora.yaml,,,,,,,,,
