dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_num_views,hp_edge_dropout_rates,hp_total_epochs,hp_use_gradient_confidence,hp_score_ratio,hp_checkpoint_control,hp_skip_residualization,diag_method,diag_num_views,diag_use_gradient_confidence,diag_gradient_abstention_threshold,diag_skip_residualization,diag_feature_risk_mean,diag_feature_sim_mean,diag_raw_edge_score_mean,diag_raw_edge_score_std,diag_node_instability_mean,diag_node_entropy_mean,diag_node_jsd_mean,diag_node_confidence_mean,diag_projection_ratio,diag_residual_mean,diag_residual_std,diag_abstention_fraction,diag_edge_score_mean,diag_edge_score_std,diag_projection_beta,diag_alpha,diag_residual_feature_sim_corr,diag_edge_score_auc,diag_residual_auc,diag_raw_stability_auc,diag_feature_risk_auc,diag_skipped_residualization,diag_shuffled_residual,hp_gradient_abstention_threshold,diag_gradient_confidence_mean,diag_gradient_confidence_std
Cora,feature_similar_cross_class,0.3,2,StabilityResidual-v3-dp00-20-35-nograd,stability_residual,GCN,0.608,0.5994504953740362,0.602,0.24198250728862974,0.20972836386607707,0.22470389170896785,0.19997084973036006,0.6230869889259338,0.6414647102355957,13722,10978,1.818694829940796,3.0,"[0.0, 0.2, 0.35]",200.0,False,0.3,real,,stability_residual,3.0,False,0.1,False,0.8429141044616699,0.15708589553833008,0.5915572047233582,0.23403078317642212,0.5,1.0529390573501587,0.24961328506469727,0.6038864850997925,5.410524408944184e-06,0.4999999701976776,0.2887066900730133,0.0,0.75,0.32276561856269836,0.002326138084754348,0.5,0.00015644969244021922,0.6391718972207786,0.5733504275366084,0.5735905510830903,0.6125906245713681,,,,,
Cora,feature_similar_cross_class,0.3,2,StabilityResidual-v3-dp0.15-nograd,stability_residual,GCN,0.627,0.6240128618279233,0.61,0.29008746355685133,0.25142135186355025,0.26937394247038926,0.19997084973036006,0.6230869889259338,0.6582255363464355,13722,10978,1.6981010437011719,3.0,"[0.05, 0.1, 0.15]",200.0,False,0.3,real,,stability_residual,3.0,False,0.1,False,0.8429141044616699,0.15708589553833008,0.7414283752441406,0.3819427192211151,0.5000000596046448,0.8125479817390442,0.09250596165657043,0.7195714116096497,6.314709025900811e-05,0.4999999701976776,0.2887066900730133,0.0,0.75,0.32278189063072205,0.007946803234517574,0.5,0.0015029223868623376,0.6797791976468431,0.6673420546604375,0.6681890549383525,0.6125906245713681,,,,,
Cora,feature_similar_cross_class,0.3,2,StabilityResidual-v5-dp0.15-nograd,stability_residual,GCN,0.629,0.6172934552501943,0.6,0.2696793002915452,0.2337334175615919,0.25042301184433163,0.19997084973036006,0.6230869889259338,0.6478410959243774,13722,10978,1.8538103103637695,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,,stability_residual,5.0,False,0.1,False,0.8429141044616699,0.15708589553833008,0.5924233198165894,0.21550293266773224,0.5000000596046448,1.3804219961166382,0.17334458231925964,0.48242971301078796,3.579062467906624e-05,0.4999999701976776,0.2887066900730133,0.0,0.75,0.32276681065559387,0.005982744507491589,0.5,-0.0002287767711095512,0.6492917956202423,0.5986271336435799,0.5992678221641126,0.6125906245713681,,,,,
Cora,feature_similar_cross_class,0.3,2,StabilityResidual-v7-dp0.15-nograd,stability_residual,GCN,0.61,0.6046062401685036,0.588,0.21501457725947523,0.1863550221099179,0.19966159052453472,0.19997084973036006,0.6230869889259338,0.6352705359458923,13722,10978,2.261622905731201,7.0,"[0.0, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3]",200.0,False,0.3,real,,stability_residual,7.0,False,0.1,False,0.8429141044616699,0.15708589553833008,0.5622976422309875,0.1886427253484726,0.5000000596046448,1.3114302158355713,0.18370668590068817,0.5100797414779663,2.1008293060731376e-06,0.4999999403953552,0.2887066900730133,0.0,0.75,0.3227246105670929,-0.0014494765782728791,0.5,-0.0002645511121954769,0.6163903515396751,0.5186225759340971,0.5184721882774468,0.6125906245713681,,,,,
Cora,feature_similar_cross_class,0.3,2,Random-Matched,random_matched,GCN,0.634,0.625928561416532,0.628,0.22813411078717202,0.19772583701831964,0.21184433164128597,0.19997084973036006,0.6230869889259338,0.6236108541488647,13722,10978,0.7852325439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,3,Feature-only,feature_only,GCN,0.594,0.5793081058429317,0.564,0.08454810495626822,0.07327858496525584,0.07851099830795262,0.19997084973036006,0.6230869889259338,0.6063035130500793,13722,10978,0.7257330417633057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-residualized-v5-dp0.15-nograd,stability_residual,GCN,0.62,0.6135091476514878,0.61,0.27040816326530615,0.23436512950094757,0.25109983079526227,0.19997084973036006,0.6230869889259338,0.6545819044113159,13722,10978,1.7351915836334229,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,False,stability_residual,5.0,False,0.1,False,0.8429012298583984,0.15709877014160156,0.5058091282844543,0.1500438153743744,0.5000000596046448,1.7822997570037842,0.022291503846645355,0.313169002532959,0.0033900735434144735,0.4999999701976776,0.2887066900730133,0.0,0.75,0.32258981466293335,-0.058226462453603745,0.5,0.001586675993166864,0.6585002718108779,0.6171591957174767,0.610580827889735,0.611504398405089,,,,,
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-raw-v5-dp0.15-nograd,stability_residual,GCN,0.612,0.6039946715218621,0.604,0.28352769679300294,0.24573594440934934,0.26328257191201354,0.19997084973036006,0.6230869889259338,0.6565858721733093,13722,10978,1.7136542797088623,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,True,stability_residual,5.0,False,0.1,True,0.8429012298583984,0.15709877014160156,0.5025309324264526,0.1444549858570099,0.5,1.7737213373184204,0.025677163153886795,0.3173494040966034,-1.0,0.4999999403953552,0.2887066900730133,0.0,0.75,0.3144061863422394,,0.5,,0.6585797444762309,0.6078841432164455,0.6078840833725709,0.611504398405089,True,,,,
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-shuffled-residual-v5,stability_residual,GCN,0.602,0.5854665634607921,0.586,0.16472303206997085,0.14276689829437778,0.1529610829103215,0.19997084973036006,0.6230869889259338,0.6201493740081787,13722,10978,1.72576904296875,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,,stability_residual,5.0,False,0.1,False,0.8429012298583984,0.15709877014160156,0.5014381408691406,0.14343005418777466,0.5,1.7745332717895508,0.026143753901124,0.31647413969039917,0.003804738400503993,0.4999999701976776,0.2887066900730133,0.0,0.75,0.3225710690021515,-0.06168480962514877,0.5,0.0017339447513222694,0.6580665234084103,0.6159194999350095,0.608983235815745,0.611504398405089,,True,,,
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-v5-dp0.15-nograd,stability_residual,GCN,0.632,0.6274426081492842,0.614,0.27696793002915454,0.24005053695514844,0.25719120135363793,0.19997084973036006,0.6230869889259338,0.6534887552261353,13722,10978,1.9658522605895996,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,,stability_residual,5.0,False,0.1,False,0.8429012298583984,0.15709877014160156,0.5025438666343689,0.14547406136989594,0.5000000596046448,1.767800211906433,0.025811417028307915,0.32129472494125366,0.005092272534966469,0.4999999701976776,0.2887066900730133,0.0,0.75,0.3224971294403076,-0.07136276364326477,0.5,0.0024489921052008867,0.6592381467836191,0.6186362921501354,0.6105220612049637,0.611504398405089,,,,,
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-v5-dp0.15-grad-real,stability_residual,GCN,0.626,0.6194464358739119,0.618,0.30466472303207,0.2640555906506633,0.28291032148900175,0.19997084973036006,0.6230869889259338,0.659865140914917,13722,10978,2.8449151515960693,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,True,0.3,real,,stability_residual,5.0,True,0.1,False,0.8429012298583984,0.15709877014160156,0.5031543374061584,0.1452864557504654,0.5,1.7738279104232788,0.025992929935455322,0.31714460253715515,0.003946275915950537,0.4999999701976776,0.2887066900730133,0.11011514067649841,0.7229802012443542,0.3317069411277771,-0.06282168626785278,0.5,0.0017341205384582281,0.6787154727773805,0.6147353991119647,0.6076961137627268,0.611504398405089,,,0.1,0.8796822428703308,0.2030317187309265
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-v5-dp0.15-grad-shuffled,stability_residual,GCN,0.621,0.6104647720294355,0.61,0.26239067055393583,0.22741629816803538,0.2436548223350254,0.19997084973036006,0.6230869889259338,0.646565854549408,13722,10978,2.9131882190704346,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,True,0.3,shuffled,,stability_residual,5.0,True,0.1,False,0.8429012298583984,0.15709877014160156,0.4949606657028198,0.13531610369682312,0.5000000596046448,1.7517080307006836,0.03162946552038193,0.32917171716690063,0.006933425087481737,0.4999999701976776,0.2887066900730133,0.13489286601543427,0.717031717300415,0.3219015896320343,-0.08327022939920425,0.5,0.0029327755328267813,0.653347953590836,0.6176639488770536,0.6080997606963146,0.611504398405089,,,0.1,0.7761441469192505,0.20992834866046906
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.624,0.6157405576031747,0.614,0.30466472303207,0.2640555906506633,0.28291032148900175,0.19997084973036006,0.6230869889259338,0.6604117155075073,13722,10978,2.8692855834960938,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,True,0.3,frozen,,stability_residual,5.0,True,0.1,False,0.8429012298583984,0.15709877014160156,0.5020307302474976,0.14393354952335358,0.5,1.7742851972579956,0.02594870701432228,0.31679636240005493,0.004086933098733425,0.4999999403953552,0.2887066900730133,0.10005829483270645,0.7252799868583679,0.33144545555114746,-0.06393145769834518,0.5,0.00177342991810292,0.6798846425537344,0.6147315691039961,0.6075284312263423,0.611504398405089,,,0.1,0.9999999403953552,0.0
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-v3-dp00-05-10-nograd,stability_residual,GCN,0.631,0.6277497361986545,0.616,0.2259475218658892,0.19583070120025267,0.2098138747884941,0.19997084973036006,0.6230869889259338,0.6358170509338379,13722,10978,1.8318655490875244,3.0,"[0.0, 0.05, 0.1]",200.0,False,0.3,real,,stability_residual,3.0,False,0.1,False,0.8429012298583984,0.15709877014160156,0.5384131073951721,0.16268424689769745,0.5,1.4562783241271973,0.18326851725578308,0.438320517539978,0.0008706786320544779,0.4999999701976776,0.2887066900730133,0.0,0.7499998807907104,0.3226686120033264,-0.02950834110379219,0.5,0.00013083619705867022,0.6273979739736596,0.5457305943669679,0.5425947154986299,0.611504398405089,,,,,
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-v5-dp00-10-15-20-30-nograd,stability_residual,GCN,0.631,0.6250039674293133,0.616,0.2747813411078717,0.2381554011370815,0.255160744500846,0.19997084973036006,0.6230869889259338,0.6505738496780396,13722,10978,1.9816882610321045,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,,stability_residual,5.0,False,0.1,False,0.8429012298583984,0.15709877014160156,0.495715469121933,0.13631382584571838,0.5,1.7508527040481567,0.03158257529139519,0.3297303020954132,0.0070923394523561,0.4999999403953552,0.2887066900730133,0.0,0.75,0.3224291205406189,-0.08421909809112549,0.5,0.003000495722517371,0.6586865657922361,0.6170047985212339,0.6074143089576466,0.611504398405089,,,,,
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-v3-dp00-20-35-nograd,stability_residual,GCN,0.613,0.6084541131594942,0.612,0.20772594752186588,0.18003790271636133,0.1928934010152284,0.19997084973036006,0.6230869889259338,0.6349061727523804,13722,10978,1.7842473983764648,3.0,"[0.0, 0.2, 0.35]",200.0,False,0.3,real,,stability_residual,3.0,False,0.1,False,0.8429012298583984,0.15709877014160156,0.49490657448768616,0.12117061018943787,0.5,1.5485557317733765,0.1338576078414917,0.40557634830474854,0.0007416422013193369,0.4999999701976776,0.2887066900730133,0.0,0.75,0.3226861357688904,-0.027234099805355072,0.5,-0.00012742359831463546,0.6238524039404079,0.5380949348862739,0.5350876006603891,0.611504398405089,,,,,
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-v3-dp0.15-nograd,stability_residual,GCN,0.612,0.5987252390687713,0.586,0.24052478134110788,0.20846493998736576,0.2233502538071066,0.19997084973036006,0.6230869889259338,0.642011284828186,13722,10978,1.6483583450317383,3.0,"[0.05, 0.1, 0.15]",200.0,False,0.3,real,,stability_residual,3.0,False,0.1,False,0.8429012298583984,0.15709877014160156,0.5424107909202576,0.1775626540184021,0.5,1.3690611124038696,0.1541949361562729,0.4909377992153168,0.00225809752009809,0.4999999701976776,0.2887066900730133,0.0,0.75,0.3225909471511841,-0.04752117767930031,0.5,0.0015637715114280581,0.633161178464727,0.5593185649821892,0.5541815667940224,0.611504398405089,,,,,
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-v5-dp0.15-nograd,stability_residual,GCN,0.625,0.6160539766531911,0.606,0.26822157434402333,0.2324699936828806,0.2490693739424704,0.19997084973036006,0.6230869889259338,0.6534887552261353,13722,10978,1.7154107093811035,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,,stability_residual,5.0,False,0.1,False,0.8429012298583984,0.15709877014160156,0.5058221220970154,0.14980332553386688,0.5,1.7823832035064697,0.022210311144590378,0.3131306767463684,0.003380094887688756,0.4999999701976776,0.2887066900730133,0.0,0.7499998807907104,0.3225838541984558,-0.05814070254564285,0.5,0.0016165974084287882,0.6584525163990169,0.6170556658145697,0.6104782554888204,0.611504398405089,,,,,
Cora,feature_similar_cross_class,0.3,3,StabilityResidual-v7-dp0.15-nograd,stability_residual,GCN,0.621,0.6203330829383498,0.608,0.2193877551020408,0.1901452937460518,0.20372250423011842,0.19997084973036006,0.6230869889259338,0.6338130831718445,13722,10978,2.500946521759033,7.0,"[0.0, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3]",200.0,False,0.3,real,,stability_residual,7.0,False,0.1,False,0.8429012298583984,0.15709877014160156,0.5546436309814453,0.17914889752864838,0.5000000596046448,1.3521215915679932,0.21828824281692505,0.48195427656173706,0.000702112796716392,0.4999999701976776,0.2887066900730133,0.0,0.7499998807907104,0.32269227504730225,-0.026498377323150635,0.5,-0.0004659862897824496,0.6246050603501537,0.5375718994230333,0.5346828166931855,0.611504398405089,,,,,
Cora,feature_similar_cross_class,0.3,3,Random-Matched,random_matched,GCN,0.672,0.6521046267094881,0.642,0.2259475218658892,0.19583070120025267,0.2098138747884941,0.19997084973036006,0.6230869889259338,0.6237930059432983,13722,10978,0.7328498363494873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,4,Feature-only,feature_only,GCN,0.627,0.6165637145792703,0.576,0.08454810495626822,0.07327858496525584,0.07851099830795262,0.19997084973036006,0.6230869889259338,0.6063035130500793,13722,10978,0.8257319927215576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-residualized-v5-dp0.15-nograd,stability_residual,GCN,0.663,0.6511822362067053,0.636,0.26822157434402333,0.2324699936828806,0.2490693739424704,0.19997084973036006,0.6230869889259338,0.6569502353668213,13722,10978,1.757129430770874,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,False,stability_residual,5.0,False,0.1,False,0.8430176377296448,0.15698236227035522,0.5843592882156372,0.24178467690944672,0.5000000596046448,1.7991117238998413,0.001617394620552659,0.310757040977478,0.0013173335464671254,0.4999999701976776,0.2887066900730133,0.0,0.75,0.32265621423721313,-0.03629641234874725,0.5,0.0016446163645014167,0.6633285952943087,0.6260821867047497,0.6219145395959389,0.6130533374091001,,,,,
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-raw-v5-dp0.15-nograd,stability_residual,GCN,0.656,0.6450171165817277,0.632,0.26895043731778423,0.23310170562223625,0.24974619289340103,0.19997084973036006,0.6230869889259338,0.6574968099594116,13722,10978,1.7193729877471924,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,True,stability_residual,5.0,False,0.1,True,0.8430176377296448,0.15698236227035522,0.5806539058685303,0.24015526473522186,0.5000000596046448,1.8335415124893188,0.001266843406483531,0.28641462326049805,-1.0,0.4999999701976776,0.2887066900730133,0.0,0.75,0.31866851449012756,,0.5,,0.6627034063372748,0.6200577038575601,0.6200577038575601,0.6130533374091001,True,,,,
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-shuffled-residual-v5,stability_residual,GCN,0.632,0.6236439717531098,0.624,0.15597667638483964,0.1351863550221099,0.14483925549915397,0.19997084973036006,0.6230869889259338,0.6174166202545166,13722,10978,1.7261855602264404,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,,stability_residual,5.0,False,0.1,False,0.8430176377296448,0.15698236227035522,0.5853065848350525,0.24285009503364563,0.5,1.796906590461731,0.0016379202716052532,0.31214651465415955,0.0013498737243935466,0.4999999701976776,0.2887066900730133,0.0,0.75,0.3226594030857086,-0.036741968244314194,0.5,0.001564963604323566,0.6632061547270557,0.6257212982195011,0.6215150218896924,0.6130533374091001,,True,,,
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-v5-dp0.15-nograd,stability_residual,GCN,0.653,0.6416682381835159,0.624,0.26676384839650147,0.2312065698041693,0.24771573604060912,0.19997084973036006,0.6230869889259338,0.6565858721733093,13722,10978,1.7033882141113281,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,,stability_residual,5.0,False,0.1,False,0.8430176377296448,0.15698236227035522,0.5856575965881348,0.24116256833076477,0.5,1.798108696937561,0.0016350285150110722,0.3114619255065918,0.0013555503683164716,0.4999999701976776,0.2887066900730133,0.0,0.75,0.32266920804977417,-0.03681914508342743,0.5,0.0014857318019494414,0.663089698547254,0.6255631308591642,0.6213330965111739,0.6130533374091001,,,,,
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-v5-dp0.15-grad-real,stability_residual,GCN,0.665,0.654865431065364,0.65,0.3053935860058309,0.26468730259001894,0.2835871404399323,0.19997084973036006,0.6230869889259338,0.6620513796806335,13722,10978,2.9101579189300537,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,True,0.3,real,,stability_residual,5.0,True,0.1,False,0.8430176377296448,0.15698236227035522,0.5850416421890259,0.24118244647979736,0.5000000596046448,1.7978990077972412,0.0016291426727548242,0.31163856387138367,0.0013081305660307407,0.4999999701976776,0.2887066900730133,0.1080746203660965,0.7226659059524536,0.3296452462673187,-0.03616940230131149,0.5,0.0015783561393618584,0.6884447103640254,0.6257777309931665,0.621654817180554,0.6130533374091001,,,0.1,0.9112374186515808,0.17477737367153168
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-v5-dp0.15-grad-shuffled,stability_residual,GCN,0.652,0.6368010351842093,0.628,0.2478134110787172,0.2147820593809223,0.23011844331641285,0.19997084973036006,0.6230869889259338,0.6509382128715515,13722,10978,2.7938263416290283,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,True,0.3,shuffled,,stability_residual,5.0,True,0.1,False,0.8430176377296448,0.15698236227035522,0.5827981233596802,0.23920364677906036,0.5,1.7998863458633423,0.0016039249021559954,0.310047447681427,0.0014733924763277173,0.4999999701976776,0.2887066900730133,0.13168634474277496,0.7161722779273987,0.3214190602302551,-0.03838619217276573,0.5,0.0016387698706239462,0.6577254731675627,0.6239493510171185,0.6195848175611611,0.6130533374091001,,,0.1,0.798644483089447,0.20460496842861176
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-v5-dp0.15-grad-frozen,stability_residual,GCN,0.666,0.6528285962453229,0.644,0.29956268221574345,0.25963360707517374,0.2781725888324873,0.19997084973036006,0.6230869889259338,0.6609582901000977,13722,10978,2.8713741302490234,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,True,0.3,frozen,,stability_residual,5.0,True,0.1,False,0.8430176377296448,0.15698236227035522,0.5833172798156738,0.24063163995742798,0.5,1.7999454736709595,0.001605681492947042,0.3100205659866333,0.0014222419122233987,0.4999999701976776,0.2887066900730133,0.10005829483270645,0.7243009209632874,0.329977810382843,-0.037713997066020966,0.5,0.001559149008244276,0.6879599151365985,0.6252045762850215,0.620884506827827,0.6130533374091001,,,0.1,0.9999999403953552,0.0
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-v3-dp00-05-10-nograd,stability_residual,GCN,0.651,0.6413659892006428,0.652,0.26384839650145775,0.2286797220467467,0.24500846023688663,0.19997084973036006,0.6230869889259338,0.6551284193992615,13722,10978,1.5453286170959473,3.0,"[0.0, 0.05, 0.1]",200.0,False,0.3,real,,stability_residual,3.0,False,0.1,False,0.8430176377296448,0.15698236227035522,0.5934441089630127,0.25210854411125183,0.5,1.829670786857605,0.000823907321318984,0.2891327142715454,0.002599500585347414,0.4999999403953552,0.2887066900730133,0.0,0.75,0.3226081430912018,-0.05098715052008629,0.5,0.0017187626799568534,0.6596306029126732,0.6204134756915379,0.6144544620430651,0.6130533374091001,,,,,
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-v5-dp00-10-15-20-30-nograd,stability_residual,GCN,0.663,0.6518060077509956,0.646,0.28061224489795916,0.24320909665192672,0.260575296108291,0.19997084973036006,0.6230869889259338,0.6605939269065857,13722,10978,1.7159717082977295,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,,stability_residual,5.0,False,0.1,False,0.8430176377296448,0.15698236227035522,0.5885112285614014,0.24766729772090912,0.5,1.7564291954040527,0.00207077176310122,0.3378652036190033,0.0018642529612407088,0.4999999701976776,0.2887066900730133,0.0,0.75,0.3226197361946106,-0.04317856952548027,0.5,0.0019431227119639516,0.6635169239673999,0.6277040753917918,0.6227689904362307,0.6130533374091001,,,,,
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-v3-dp00-20-35-nograd,stability_residual,GCN,0.655,0.642686696778676,0.626,0.26895043731778423,0.23310170562223625,0.24974619289340103,0.19997084973036006,0.6230869889259338,0.6536709666252136,13722,10978,1.5456206798553467,3.0,"[0.0, 0.2, 0.35]",200.0,False,0.3,real,,stability_residual,3.0,False,0.1,False,0.8430176377296448,0.15698236227035522,0.5940185189247131,0.2554633617401123,0.5000000596046448,1.832817792892456,0.0010647382587194443,0.2863147556781769,0.0015014788368716836,0.4999999701976776,0.2887066900730133,0.0,0.75,0.3226649761199951,-0.03875033184885979,0.5,0.0014047441072762012,0.6622002988842468,0.6262221316052976,0.621822559560813,0.6130533374091001,,,,,
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-v3-dp0.15-nograd,stability_residual,GCN,0.642,0.631172178801778,0.63,0.2791545189504373,0.2419456727732154,0.2592216582064298,0.19997084973036006,0.6230869889259338,0.6604117155075073,13722,10978,1.61936616897583,3.0,"[0.05, 0.1, 0.15]",200.0,False,0.3,real,,stability_residual,3.0,False,0.1,False,0.8430176377296448,0.15698236227035522,0.6013900637626648,0.2717694938182831,0.5000000596046448,1.829665184020996,0.0011377701302990317,0.2897012233734131,0.0012563703348860145,0.4999999701976776,0.2887066900730133,0.0,0.75,0.3226493299007416,-0.03544660657644272,0.5,0.0018077593995258212,0.6689544580933694,0.6387061024235094,0.6345679882667706,0.6130533374091001,,,,,
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-v5-dp0.15-nograd,stability_residual,GCN,0.649,0.6376395469844126,0.626,0.26676384839650147,0.2312065698041693,0.24771573604060912,0.19997084973036006,0.6230869889259338,0.6567680835723877,13722,10978,1.7317149639129639,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,,stability_residual,5.0,False,0.1,False,0.8430176377296448,0.15698236227035522,0.5796605348587036,0.2403465360403061,0.5,1.8342528343200684,0.0012563093332573771,0.28583359718322754,0.0010724849998950958,0.4999999701976776,0.2887066900730133,0.0,0.75,0.32268258929252625,-0.03275001049041748,0.5,0.001382665941491723,0.6627183074620284,0.6245553001684965,0.620856021143559,0.6130533374091001,,,,,
Cora,feature_similar_cross_class,0.3,4,StabilityResidual-v7-dp0.15-nograd,stability_residual,GCN,0.64,0.627063006015182,0.622,0.2033527696793003,0.17624763108022742,0.18883248730964466,0.19997084973036006,0.6230869889259338,0.6358170509338379,13722,10978,1.9762957096099854,7.0,"[0.0, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3]",200.0,False,0.3,real,,stability_residual,7.0,False,0.1,False,0.8430176377296448,0.15698236227035522,0.5751616358757019,0.20036229491233826,0.5,1.666585922241211,0.09314540773630142,0.35613757371902466,0.00011652520333882421,0.4999999701976776,0.2887066900730133,0.0,0.7499998807907104,0.3227120637893677,-0.010795078240334988,0.5,0.00029839310445822775,0.6263483722585821,0.5379504418512631,0.5367683757199517,0.6130533374091001,,,,,
Cora,feature_similar_cross_class,0.3,4,Random-Matched,random_matched,GCN,0.644,0.6317168117655277,0.642,0.22157434402332363,0.19204042956411876,0.20575296108291033,0.19997084973036006,0.6230869889259338,0.6232464909553528,13722,10978,0.7567169666290283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,0,Feature-only,feature_only,GCN,0.553,0.533075373167848,0.548,0.3474218089602705,0.3010989010989011,0.3226059654631083,0.19993239817475073,0.5658272504806519,0.6024503707885742,11834,9468,0.8068289756774902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,feature_similar_cross_class,0.3,0,StabilityResidual-residualized-v5-dp0.15-nograd,stability_residual,GCN,0.57,0.5517383482918589,0.568,0.49366018596787825,0.4278388278388278,0.45839874411302983,0.19993239817475073,0.5658272504806519,0.6358259320259094,11834,9468,2.2528772354125977,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,False,stability_residual,5.0,False,0.1,False,0.8331052660942078,0.16689474880695343,0.6629510521888733,0.3857865035533905,0.5,0.7861502766609192,0.0921364426612854,0.7146667242050171,0.0025228674057871103,0.5,0.2887117564678192,0.0,0.75,0.32310131192207336,0.050230275839567184,0.5,-0.0019450727850198746,0.8155477284870958,0.669105879474948,0.6810033990613956,0.7585615870655414,,,,,
CiteSeer,feature_similar_cross_class,0.3,0,StabilityResidual-raw-v5-dp0.15-nograd,stability_residual,GCN,0.576,0.5549466431082407,0.568,0.48689771766694845,0.421978021978022,0.4521193092621664,0.19993239817475073,0.5658272504806519,0.6343472599983215,11834,9468,2.177886962890625,5.0,"[0.0, 0.1, 0.15, 0.2, 0.3]",200.0,False,0.3,real,True,stability_residual,5.0,False,0.1,True,0.8331052660942078,0.16689474880695343,0.6628974676132202,0.3850609362125397,0.5,0.7883583307266235,0.09113644063472748,0.7139154076576233,-1.0,0.5,0.2887117266654968,0.0,0.75,0.3293268084526062,,0.5,,0.8149042887399653,0.6813090248942621,0.6813089444240586,0.7585615870655414,True,,,,
