dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean
Cora,degree_aligned_random,0.3,2,DegreeAwareRandom,degree_aware_random,GCN,0.703,0.6967852826370109,0.718,0.24695121951219512,0.2558433354390398,0.2513186472230841,0.23903221104795225,0.662877082824707,0.6709442734718323,13722,10442,0.7061614990234375,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,2,GCN-Jaccard,jaccard,GCN,0.704,0.6950838632974407,0.686,0.48833819241982507,0.4232469993682881,0.45346869712351945,0.19997084973036006,0.662877082824707,0.7168883085250854,13722,10978,0.5805964469909668,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,2,Random-Matched,random_matched,GCN,0.709,0.7019490011140641,0.714,0.22813411078717202,0.19772583701831964,0.21184433164128597,0.19997084973036006,0.662877082824707,0.6649662852287292,13722,10978,0.7957029342651367,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,3,Feature-only,feature_only,GCN,0.751,0.7406288502352874,0.706,0.5116618075801749,0.443461781427669,0.47512690355329945,0.19997084973036006,0.6606908440589905,0.7176170349121094,13722,10978,0.7766220569610596,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.731,0.7193835544211068,0.69,0.41909620991253643,0.36323436512950097,0.38917089678510997,0.19997084973036006,0.6606908440589905,0.7032245993614197,13722,10978,1.3996565341949463,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8578327894210815,4.49472190666711e-06,2.9872449886170216e-05,2.537773070798721e-05,0.2999999523162842,0.2857336699962616,0.7066639385839072,,,,,,,,,,
Cora,degree_aligned_random,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.722,0.7089182371930942,0.684,0.3892128279883382,0.33733417561591916,0.3614213197969543,0.19997084973036006,0.6606908440589905,0.6977591514587402,13722,10978,2.155029773712158,0.1,0.5,0.3,,0.1,0.5,,0.8578327894210815,,,,0.3293280303478241,0.356779009103775,0.6970938258595916,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,9.879997264761187e-08,0.843390166759491,0.38731199502944946,0.4999999701976776
Cora,degree_aligned_random,0.3,3,DegreeAwareRandom,degree_aware_random,GCN,0.728,0.713250667275527,0.668,0.2620353443022547,0.2716361339229311,0.2667493796526054,0.2391779623961522,0.6606908440589905,0.6722222566604614,13722,10440,0.4711630344390869,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,3,GCN-Jaccard,jaccard,GCN,0.746,0.7347688907502139,0.704,0.5116618075801749,0.443461781427669,0.47512690355329945,0.19997084973036006,0.6606908440589905,0.717434823513031,13722,10978,0.5874695777893066,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,3,Random-Matched,random_matched,GCN,0.727,0.7059409709428418,0.682,0.2259475218658892,0.19583070120025267,0.2098138747884941,0.19997084973036006,0.6606908440589905,0.6616870164871216,13722,10978,0.7862875461578369,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,4,Feature-only,feature_only,GCN,0.76,0.7430441084696973,0.742,0.4963556851311953,0.43019583070120027,0.46091370558375633,0.19997084973036006,0.6608365774154663,0.717070460319519,13722,10978,0.8563411235809326,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.745,0.7273899867162044,0.72,0.39285714285714285,0.3404927353126974,0.3648054145516074,0.19997084973036006,0.6608365774154663,0.7021315097808838,13722,10978,1.2869486808776855,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.857537567615509,5.986553333059419e-06,3.2076368370326236e-05,2.608981230878271e-05,0.29999998211860657,0.28026077151298523,0.6723128963310199,,,,,,,,,,
Cora,degree_aligned_random,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.75,0.735100189103426,0.716,0.37973760932944606,0.32912192040429566,0.3526226734348562,0.19997084973036006,0.6608365774154663,0.6997631192207336,13722,10978,2.073517084121704,0.1,0.5,0.3,,0.1,0.5,,0.857537567615509,,,,0.3260928988456726,0.3526705801486969,0.660321500443922,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.1496493357299187e-07,0.8702448010444641,0.49321219325065613,0.4999999701976776
Cora,degree_aligned_random,0.3,4,DegreeAwareRandom,degree_aware_random,GCN,0.734,0.718560272996059,0.74,0.2616707616707617,0.26910928616550855,0.26533790096543136,0.23728319486955252,0.6608365774154663,0.6659659743309021,13722,10466,0.4970591068267822,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,4,GCN-Jaccard,jaccard,GCN,0.754,0.7381017168673496,0.738,0.48833819241982507,0.4232469993682881,0.45346869712351945,0.19997084973036006,0.6608365774154663,0.7154308557510376,13722,10978,0.6539549827575684,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,4,Random-Matched,random_matched,GCN,0.734,0.7150064164496354,0.732,0.22157434402332363,0.19204042956411876,0.20575296108291033,0.19997084973036006,0.6608365774154663,0.6620513796806335,13722,10978,0.8164069652557373,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,5,Feature-only,feature_only,GCN,0.717,0.7098955878610164,0.722,0.4963556851311953,0.43019583070120027,0.46091370558375633,0.19997084973036006,0.6652091145515442,0.7194388508796692,13722,10978,0.9188790321350098,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,5,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.708,0.7011991165665525,0.682,0.4008746355685131,0.3474415666456096,0.3722504230118443,0.19997084973036006,0.6652091145515442,0.7050464153289795,13722,10978,1.4126574993133545,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8569880127906799,1.044470039346379e-07,8.049057669268223e-07,7.004588269410306e-07,0.2999999523162842,0.28194233775138855,0.6787363582895855,,,,,,,,,,
Cora,degree_aligned_random,0.3,5,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.722,0.7148732068614229,0.7,0.3607871720116618,0.31269740998104867,0.33502538071065996,0.19997084973036006,0.6652091145515442,0.6981235146522522,13722,10978,2.2268905639648438,0.1,0.5,0.3,,0.1,0.5,,0.8569880127906799,,,,0.3324488699436188,0.35024672746658325,0.6645719714750582,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.2036814212024183e-07,0.8824514746665955,0.506043553352356,0.4999999701976776
Cora,degree_aligned_random,0.3,5,DegreeAwareRandom,degree_aware_random,GCN,0.716,0.7114197286443119,0.7,0.25121951219512195,0.2602653190145294,0.2556624263108905,0.23903221104795225,0.6652091145515442,0.6651982069015503,13722,10442,0.7390406131744385,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,5,GCN-Jaccard,jaccard,GCN,0.727,0.7264979925099919,0.714,0.48833819241982507,0.4232469993682881,0.45346869712351945,0.19997084973036006,0.6652091145515442,0.7177992463111877,13722,10978,0.8351356983184814,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,5,Random-Matched,random_matched,GCN,0.696,0.6889061203203647,0.69,0.22886297376093295,0.1983575489576753,0.2125211505922166,0.19997084973036006,0.6652091145515442,0.6651484370231628,13722,10978,0.7933764457702637,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,6,Feature-only,feature_only,GCN,0.75,0.7435700649422232,0.724,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.19997084973036006,0.6669581532478333,0.7227181196212769,13722,10978,0.8055148124694824,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,6,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.731,0.717590401036925,0.706,0.4037900874635568,0.3499684144030322,0.3749576988155668,0.19997084973036006,0.6669581532478333,0.707597017288208,13722,10978,1.287865161895752,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8575940728187561,4.606072252499871e-06,2.5169987566187046e-05,2.0563915313687176e-05,0.2999999523162842,0.2813464403152466,0.6817418373553603,,,,,,,,,,
Cora,degree_aligned_random,0.3,6,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.735,0.7207659362766677,0.702,0.3746355685131195,0.32469993682880605,0.3478849407783418,0.19997084973036006,0.6669581532478333,0.7048642635345459,13722,10978,2.1574485301971436,0.1,0.5,0.3,,0.1,0.5,,0.8575940728187561,,,,0.33163267374038696,0.34706854820251465,0.6758788731254803,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,7.425470016642066e-08,0.8408030867576599,0.45567649602890015,0.4999999701976776
Cora,degree_aligned_random,0.3,6,DegreeAwareRandom,degree_aware_random,GCN,0.732,0.7147814476145564,0.73,0.23891625615763548,0.2451042324699937,0.2419706891175554,0.23670018947675264,0.6669581532478333,0.6746228933334351,13722,10474,0.6021637916564941,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,6,GCN-Jaccard,jaccard,GCN,0.745,0.7400830549661848,0.726,0.5072886297376094,0.4396715097915351,0.4710659898477157,0.19997084973036006,0.6669581532478333,0.7225359678268433,13722,10978,0.6468720436096191,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,6,Random-Matched,random_matched,GCN,0.735,0.7189038016942265,0.732,0.26749271137026237,0.23183828174352494,0.24839255499153975,0.19997084973036006,0.6669581532478333,0.671707034111023,13722,10978,0.7910547256469727,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,Feature-only,feature_only,GCN,0.745,0.7416562362178877,0.726,0.5138483965014577,0.44535691724573595,0.4771573604060914,0.19997084973036006,0.6601078510284424,0.7201675772666931,13722,10978,0.8126037120819092,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.717,0.702271674181172,0.688,0.42784256559766765,0.3708149084017688,0.3972927241962775,0.19997084973036006,0.6601078510284424,0.7081435322761536,13722,10978,1.2501754760742188,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8580130338668823,5.996675554342801e-06,3.149196345475502e-05,2.5495284717180766e-05,0.2999999523162842,0.2817426919937134,0.6934392801308522,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.718,0.7159224372326884,0.688,0.3680758017492711,0.31901452937460517,0.34179357021996615,0.19997084973036006,0.6601078510284424,0.696483850479126,13722,10978,2.295356512069702,0.1,0.5,0.3,,0.1,0.5,,0.8580130338668823,,,,0.3263038396835327,0.35600703954696655,0.6672121635308078,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.125347530248291e-08,0.8934192657470703,0.4940171241760254,0.4999999701976776
Cora,degree_aligned_random,0.3,7,DegreeAwareRandom,degree_aware_random,GCN,0.723,0.7193602165624703,0.712,0.2644882860665845,0.2710044219835755,0.26770670826833076,0.23640868678035276,0.6601078510284424,0.6718839406967163,13722,10478,0.7699041366577148,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,GCN-Jaccard,jaccard,GCN,0.745,0.7343652978650625,0.72,0.5138483965014577,0.44535691724573595,0.4771573604060914,0.19997084973036006,0.6601078510284424,0.7201675772666931,13722,10978,0.5966315269470215,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,7,Random-Matched,random_matched,GCN,0.692,0.6849254762981171,0.69,0.21793002915451895,0.18888186986734049,0.20236886632825718,0.19997084973036006,0.6601078510284424,0.6624157428741455,13722,10978,0.8102004528045654,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,Feature-only,feature_only,GCN,0.735,0.7354772788519087,0.714,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.19997084973036006,0.6620026230812073,0.721260666847229,13722,10978,0.7789285182952881,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.708,0.7070367599564701,0.672,0.40524781341107874,0.35123183828174354,0.3763113367174281,0.19997084973036006,0.6620026230812073,0.7057751417160034,13722,10978,1.262620210647583,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8573998808860779,4.339171027822886e-06,2.231709731859155e-05,1.7977927200263366e-05,0.29999998211860657,0.28091710805892944,0.6751541039612575,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.706,0.7033472927978174,0.678,0.35495626822157433,0.3076437144662034,0.3296108291032149,0.19997084973036006,0.6620026230812073,0.6972125768661499,13722,10978,2.127840995788574,0.1,0.5,0.3,,0.1,0.5,,0.8573998808860779,,,,0.32626673579216003,0.34912335872650146,0.6552515273952092,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,7.121222012074213e-08,0.8979011178016663,0.463148295879364,0.4999999701976776
Cora,degree_aligned_random,0.3,8,DegreeAwareRandom,degree_aware_random,GCN,0.667,0.6714326582334407,0.688,0.2561881188118812,0.2615287428932407,0.25883088465145354,0.2355341786911529,0.6620026230812073,0.665967583656311,13722,10490,0.47910642623901367,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,GCN-Jaccard,jaccard,GCN,0.737,0.7384441001386478,0.714,0.5021865889212828,0.43524952621604546,0.4663282571912013,0.19997084973036006,0.6620026230812073,0.7199854254722595,13722,10978,0.5895867347717285,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,8,Random-Matched,random_matched,GCN,0.676,0.6677872379279723,0.662,0.22521865889212828,0.19519898926089704,0.20913705583756348,0.19997084973036006,0.6620026230812073,0.6618691682815552,13722,10978,0.7814693450927734,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,Feature-only,feature_only,GCN,0.729,0.71893382184712,0.704,0.5080174927113703,0.4403032217308907,0.4717428087986464,0.19997084973036006,0.6634601354598999,0.7201675772666931,13722,10978,1.0737464427947998,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.719,0.7091486152858806,0.686,0.41180758017492713,0.3569172457359444,0.3824027072758037,0.19997084973036006,0.6634601354598999,0.703406810760498,13722,10978,1.6457641124725342,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8574197292327881,7.06961463947664e-06,3.106576332356781e-05,2.3996148229343817e-05,0.2999999523162842,0.284590482711792,0.6836433166241257,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.719,0.7159254261611103,0.68,0.40816326530612246,0.35375868603916616,0.37901861252115066,0.19997084973036006,0.6634601354598999,0.7081435322761536,13722,10978,6.453490972518921,0.1,0.5,0.3,,0.1,0.5,,0.8574197292327881,,,,0.34806516766548157,0.3519650101661682,0.7064515526732619,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,2.842548951775825e-07,0.7964946627616882,0.3719187080860138,0.4999999403953552
Cora,degree_aligned_random,0.3,9,DegreeAwareRandom,degree_aware_random,GCN,0.713,0.7104933189147304,0.674,0.2527539779681763,0.260897030953885,0.2567609574137395,0.23815770295875238,0.6634601354598999,0.6705567240715027,13722,10454,0.6713225841522217,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,GCN-Jaccard,jaccard,GCN,0.723,0.7148653010412241,0.7,0.5087463556851312,0.4409349336702464,0.47241962774957696,0.19997084973036006,0.6634601354598999,0.7199854254722595,13722,10978,0.7928500175476074,,,,,,,,,,,,,,,,,,,,,,,,
Cora,degree_aligned_random,0.3,9,Random-Matched,random_matched,GCN,0.706,0.7046137533267162,0.684,0.23615160349854228,0.20467466835123183,0.21928934010152287,0.19997084973036006,0.6634601354598999,0.6638731956481934,13722,10978,3.0156943798065186,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,0,Feature-only,feature_only,GCN,0.593,0.5726329281940769,0.596,0.6762468300929839,0.5860805860805861,0.6279434850863422,0.19993239817475073,0.5658272504806519,0.66075199842453,11834,9468,2.912086009979248,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,0,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.568,0.5452460069853331,0.58,0.42011834319526625,0.3641025641025641,0.3901098901098901,0.19993239817475073,0.5658272504806519,0.6168145537376404,11834,9468,4.643678426742554,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8442302942276001,3.090816491635451e-08,9.707084700494306e-07,9.39800372634636e-07,0.29999998211860657,0.26163074374198914,0.749982216085028,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,0,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.55,0.5300929110700735,0.576,0.3533389687235841,0.30622710622710625,0.3281004709576138,0.19993239817475073,0.5658272504806519,0.5984368324279785,11834,9468,2.745011329650879,0.1,0.5,0.3,,0.1,0.5,,0.8442302942276001,,,,0.2928518056869507,0.3298478424549103,0.5368230846482164,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.634655681456934e-08,0.9357782602310181,0.7008569836616516,0.5
CiteSeer,cross_class_oracle,0.3,0,DegreeAwareRandom,degree_aware_random,GCN,0.563,0.5350528739522726,0.57,0.1846619576185671,0.13406593406593406,0.15534804753820033,0.16748352205509554,0.5658272504806519,0.5558262467384338,11834,9852,0.9518651962280273,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,0,GCN-Jaccard,jaccard,GCN,0.591,0.5713253254177453,0.584,0.6745562130177515,0.5846153846153846,0.6263736263736264,0.19993239817475073,0.5658272504806519,0.660540759563446,11834,9468,0.7785093784332275,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,0,Random-Matched,random_matched,GCN,0.557,0.5315199320018588,0.578,0.23076923076923078,0.2,0.21428571428571427,0.19993239817475073,0.5658272504806519,0.5656949877738953,11834,9468,2.3121702671051025,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,1,Feature-only,feature_only,GCN,0.631,0.6057494616971802,0.626,0.6830092983939138,0.591941391941392,0.6342229199372056,0.19993239817475073,0.5658272504806519,0.661596953868866,11834,9468,2.382214069366455,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.581,0.560688906131535,0.588,0.43026204564666104,0.3728937728937729,0.3995290423861853,0.19993239817475073,0.5658272504806519,0.6182932257652283,11834,9468,3.698927640914917,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8441526293754578,6.093355153780067e-08,4.4253954456507927e-07,3.8160598592185124e-07,0.30000001192092896,0.2597932815551758,0.7571787468536151,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.571,0.5532882976797111,0.568,0.3076923076923077,0.26666666666666666,0.28571428571428575,0.19993239817475073,0.5658272504806519,0.5931559205055237,11834,9468,4.875831842422485,0.1,0.5,0.3,,0.1,0.5,,0.8441526293754578,,,,0.27747806906700134,0.32080262899398804,0.49684653366551434,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,5.446789330676438e-08,0.9424961805343628,0.7745941281318665,0.5
CiteSeer,cross_class_oracle,0.3,1,DegreeAwareRandom,degree_aware_random,GCN,0.556,0.5360564827740664,0.56,0.18135764944275581,0.13113553113553114,0.1522108843537415,0.16680750380260267,0.5658272504806519,0.5541582107543945,11834,9860,0.8240602016448975,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,1,GCN-Jaccard,jaccard,GCN,0.625,0.6046107726261555,0.622,0.6830092983939138,0.591941391941392,0.6342229199372056,0.19993239817475073,0.5658272504806519,0.661596953868866,11834,9468,1.0001256465911865,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,1,Random-Matched,random_matched,GCN,0.56,0.5393051049335236,0.556,0.2256973795435334,0.1956043956043956,0.20957613814756673,0.19993239817475073,0.5658272504806519,0.5656949877738953,11834,9468,0.963360071182251,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,2,Feature-only,feature_only,GCN,0.624,0.5966504375603563,0.64,0.6754015215553677,0.5853479853479854,0.6271585557299842,0.19993239817475073,0.5658272504806519,0.660540759563446,11834,9468,1.0096826553344727,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.592,0.5679894203420505,0.592,0.4065934065934066,0.3523809523809524,0.3775510204081633,0.19993239817475073,0.5658272504806519,0.6136459708213806,11834,9468,1.6448173522949219,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8437250852584839,4.185953272894949e-08,4.101988224647357e-07,3.683393288156367e-07,0.29999998211860657,0.2646048367023468,0.7385960041715754,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.591,0.5658088253957373,0.592,0.3355874894336433,0.29084249084249086,0.3116169544740974,0.19993239817475073,0.5658272504806519,0.5971693992614746,11834,9468,4.170089483261108,0.1,0.5,0.3,,0.1,0.5,,0.8437250852584839,,,,0.2784268856048584,0.33508533239364624,0.5131579243837592,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,4.909525941343418e-08,0.9438904523849487,0.718497633934021,0.5
CiteSeer,cross_class_oracle,0.3,2,DegreeAwareRandom,degree_aware_random,GCN,0.576,0.5455749704630403,0.604,0.19576185671039353,0.14212454212454212,0.16468590831918506,0.16748352205509554,0.5658272504806519,0.5594803094863892,11834,9852,0.840745210647583,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,2,GCN-Jaccard,jaccard,GCN,0.619,0.5911376905098953,0.646,0.6745562130177515,0.5846153846153846,0.6263736263736264,0.19993239817475073,0.5658272504806519,0.660540759563446,11834,9468,0.9471936225891113,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,2,Random-Matched,random_matched,GCN,0.571,0.5463300424090763,0.556,0.23245984784446322,0.20146520146520147,0.21585557299843014,0.19993239817475073,0.5658272504806519,0.5654837489128113,11834,9468,1.1155810356140137,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,3,Feature-only,feature_only,GCN,0.619,0.5968569807926783,0.62,0.6897717666948436,0.5978021978021978,0.640502354788069,0.19993239817475073,0.5658272504806519,0.6624419093132019,11834,9468,1.0115652084350586,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,3,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.58,0.5623325163450957,0.582,0.4243448858833474,0.3677655677655678,0.3940345368916797,0.19993239817475073,0.5658272504806519,0.6168145537376404,11834,9468,1.4405138492584229,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.844372034072876,5.592039897805989e-08,3.456328272477549e-07,2.897124318224087e-07,0.30000001192092896,0.26377299427986145,0.7582176171807103,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,3,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.585,0.5667547225236106,0.588,0.33136094674556216,0.28717948717948716,0.30769230769230765,0.19993239817475073,0.5658272504806519,0.5952683091163635,11834,9468,2.496791124343872,0.1,0.5,0.3,,0.1,0.5,,0.844372034072876,,,,0.29052403569221497,0.3255118131637573,0.523888062728133,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.312897334240006e-08,0.942834198474884,0.7242630124092102,0.5
CiteSeer,cross_class_oracle,0.3,3,DegreeAwareRandom,degree_aware_random,GCN,0.554,0.5346525230983503,0.548,0.155154091392136,0.10695970695970695,0.12662619254119686,0.15903329389893528,0.5658272504806519,0.5530546307563782,11834,9952,0.6221809387207031,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,3,GCN-Jaccard,jaccard,GCN,0.612,0.591138344520238,0.596,0.6830092983939138,0.591941391941392,0.6342229199372056,0.19993239817475073,0.5658272504806519,0.661596953868866,11834,9468,0.8111653327941895,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,3,Random-Matched,random_matched,GCN,0.555,0.5334421091279692,0.564,0.2231614539306847,0.1934065934065934,0.20722135007849293,0.19993239817475073,0.5658272504806519,0.5614702105522156,11834,9468,0.9079468250274658,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,4,Feature-only,feature_only,GCN,0.607,0.5830123659587794,0.636,0.6754015215553677,0.5853479853479854,0.6271585557299842,0.19993239817475073,0.5658272504806519,0.660540759563446,11834,9468,0.6771039962768555,,,,,,,,,,,,,,,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,4,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.564,0.5472708632466153,0.562,0.40490278951817416,0.3509157509157509,0.3759811616954474,0.19993239817475073,0.5658272504806519,0.6123785376548767,11834,9468,1.2700016498565674,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8438637256622314,-8.409491769612032e-09,6.261033718146791e-07,6.345129577312036e-07,0.30000001192092896,0.2623504102230072,0.747766951853068,,,,,,,,,,
CiteSeer,cross_class_oracle,0.3,4,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.6,0.5728867254917361,0.57,0.31022823330515636,0.26886446886446885,0.28806907378335944,0.19993239817475073,0.5658272504806519,0.5940008759498596,11834,9468,2.4402236938476562,0.1,0.5,0.3,,0.1,0.5,,0.8438637256622314,,,,0.27802082896232605,0.3251662850379944,0.49376050136155586,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,3.064509357386669e-08,0.9453692436218262,0.7423582077026367,0.5000000596046448
