dataset,noise_type,noise_ratio,seed,method,method_type,downstream_model,test_acc,test_f1,val_acc,bad_edge_precision,bad_edge_recall,bad_edge_f1,actual_prune_ratio,edge_homophily_before,edge_homophily_after,num_edges_before,num_edges_after,runtime,hp_lambda_pos,hp_lambda_neg,hp_score_ratio,diag_mode,diag_lambda_pos,diag_lambda_neg,diag_degree_norm,diag_feature_risk_mean,diag_dynamic_grad_mean,diag_pos_grad_mean,diag_neg_grad_mean,diag_hybrid_score_mean,diag_hybrid_score_std,diag_edge_score_auc,hp_consistency_weight,hp_checkpoint_fractions,hp_total_epochs,diag_method,diag_consistency_weight,diag_num_checkpoints,diag_mean_grad_mean,diag_consistency_mean,diag_stability_mean,diag_confidence_mean
Actor,degree_aligned_random,0.3,0,Random-Matched,random_matched,GCN,0.2769736842105263,0.16932897247340511,0.2964638157894737,0.23000575373993096,0.19960054924478843,0.21372719374456994,0.2002506012990941,0.21705816686153412,0.21648147702217102,69433,55529,11.174152374267578,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,1,Feature-only,feature_only,GCN,0.29473684210526313,0.17963786956492492,0.3067434210526316,0.0,0.0,0.0,0.2002506012990941,0.21584837138652802,0.21712978184223175,69433,55529,9.246175527572632,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,1,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.2967105263157895,0.23336693391875496,0.3050986842105263,0.4687859608745685,0.40681562851079767,0.4356078326538796,0.2002506012990941,0.21584837138652802,0.22109168767929077,69433,55529,5.9984822273254395,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.8381195068359375,2.0396262812028e-07,7.40718519409711e-07,5.367558628677216e-07,0.30000001192092896,0.30144402384757996,0.5517274543967193,,,,,,,,,,
Actor,degree_aligned_random,0.3,1,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.29473684210526313,0.17879057965970144,0.3067434210526316,0.31055811277330264,0.2695044314068156,0.28857849361759,0.2002506012990941,0.21584837138652802,0.2186785340309143,69433,55529,17.020041704177856,0.1,0.5,0.3,,0.1,0.5,,0.8381195068359375,,,,0.2992743253707886,0.40624257922172546,0.5172870592893768,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,1.1022854096154333e-06,0.8286333680152893,0.44449982047080994,0.5
Actor,degree_aligned_random,0.3,1,DegreeAwareRandom,degree_aware_random,GCN,0.27171052631578946,0.1890852866042832,0.31085526315789475,0.23343178881299612,0.31569092497815504,0.26840010612894666,0.31207062923969875,0.21584837138652802,0.2164136916399002,69433,47765,1.9184141159057617,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,1,GCN-Jaccard,jaccard,GCN,0.29605263157894735,0.18053304139917367,0.30633223684210525,0.0,0.0,0.0,0.2002506012990941,0.21584837138652802,0.21712978184223175,69433,55529,2.3860127925872803,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,1,Random-Matched,random_matched,GCN,0.2967105263157895,0.1785658035759314,0.30838815789473684,0.22827963176064442,0.19810260891274498,0.21212323731871952,0.2002506012990941,0.21584837138652802,0.2174539417028427,69433,55529,3.3975565433502197,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,2,Feature-only,feature_only,GCN,0.29605263157894735,0.2344514904218002,0.296875,0.0,0.0,0.0,0.2002506012990941,0.2174326330423355,0.21911072731018066,69433,55529,3.2883424758911133,,,,,,,,,,,,,,,,,,,,,,,,
Actor,degree_aligned_random,0.3,2,GraGE-Hybrid-FO-posneg-lp0.1-ln0.5,hybrid_baseline,GCN,0.28618421052631576,0.21693333894467665,0.30633223684210525,0.49841772151898733,0.43253027087754337,0.46314241796431194,0.2002506012990941,0.2174326330423355,0.22058744728565216,69433,55529,10.203017711639404,0.1,0.5,0.3,feature_pos_neg,0.1,0.5,False,0.840247392654419,3.0533095696227974e-07,9.802548674997524e-07,6.749239105374727e-07,0.30000001192092896,0.29946112632751465,0.5721403749105807,,,,,,,,,,
Actor,degree_aligned_random,0.3,2,MCGC-cw3.0-lp0.1-ln0.5,mcgc,GCN,0.2993421052631579,0.2212631418630549,0.2956414473684211,0.32609321058688145,0.2829858943952066,0.30301410145024393,0.2002506012990941,0.2174326330423355,0.21828234195709229,69433,55529,29.55324125289917,0.1,0.5,0.3,,0.1,0.5,,0.840247392654419,,,,0.2958430349826813,0.4079744815826416,0.5287848518915388,3.0,"[0.3, 0.5, 0.7, 0.9]",200.0,mcgc,3.0,4.0,8.847947015055979e-07,0.840770959854126,0.4570310711860657,0.5
