run_id,timestamp,method,practical,protocol,dataset,noise_type,seed,downstream_model,support_score_split_seed,support_size,score_size,test_acc,test_f1,val_acc,best_epoch,runtime,actual_prune_ratio,num_edges_before,num_edges_after,isolated_nodes,min_degree,mean_degree,edge_homophily_before,edge_homophily_after,bad_edge_precision,bad_edge_recall,bad_edge_f1,noise_ratio,oracle_only,notes
GraGE-FO_CiteSeer_cross_class_oracle_GCN_seed2,2026-06-01T11:33:47.428697,GraGE-FO,True,first_order,CiteSeer,cross_class_oracle,2,GCN,2,84,36,0.602,0.5732932685890871,0.606,94,0.5687756538391113,0.1999267667521054,10924,8740,162,0.0,5.2539825439453125,0.6129623055458069,0.5938215255737305,0.13278388278388278,0.15934065934065933,0.14485514485514486,0.2,False,"grage_fo,grad_mean=-0.000004"
GraGE-Unrolled-K1_CiteSeer_cross_class_oracle_GCN_seed2,2026-06-01T11:33:48.801716,GraGE-Unrolled-K1,True,unrolled_k1,CiteSeer,cross_class_oracle,2,GCN,2,84,36,0.632,0.6055137541578693,0.618,145,0.7003028392791748,0.1999267667521054,10924,8740,174,0.0,5.2539825439453125,0.6129623055458069,0.6240274310112,0.23351648351648352,0.2802197802197802,0.2547452547452548,0.2,False,grage_unrolled_k1
GraGE-Unrolled-K3_CiteSeer_cross_class_oracle_GCN_seed2,2026-06-01T11:33:50.007684,GraGE-Unrolled-K3,True,unrolled_k3,CiteSeer,cross_class_oracle,2,GCN,2,84,36,0.62,0.5980834711438193,0.618,105,0.5972790718078613,0.1999267667521054,10924,8740,174,0.0,5.2539825439453125,0.6129623055458069,0.6240274310112,0.23351648351648352,0.2802197802197802,0.2547452547452548,0.2,False,grage_unrolled_k3
EdgeBench-Transfer_CiteSeer_cross_class_oracle_GCN_seed2,2026-06-01T11:33:51.029764,EdgeBench-Transfer,True,transfer_seed,CiteSeer,cross_class_oracle,2,GCN,2,84,36,0.542,0.5043877521889548,0.47,92,0.5548555850982666,0.1999267667521054,10924,8740,363,0.0,5.2539825439453125,0.6129623055458069,0.5897025465965271,0.0,0.0,0.0,0.2,False,edgebench_transfer_proxy
EdgeBench-InGraphSupervised_CiteSeer_cross_class_oracle_GCN_seed2,2026-06-01T11:33:52.423685,EdgeBench-InGraphSupervised,False,in_graph_supervised,CiteSeer,cross_class_oracle,2,GCN,2,84,36,0.636,0.6115026336634295,0.654,165,0.7575404644012451,0.1999267667521054,10924,8740,176,0.0,5.2539825439453125,0.6129623055458069,0.700686514377594,0.5659340659340659,0.6791208791208792,0.6173826173826175,0.2,True,"oracle_only,uses target bad_edge_mask"
EdgeInfluence-Oracle_CiteSeer_cross_class_oracle_GCN_seed2,2026-06-01T11:33:55.558694,EdgeInfluence-Oracle,False,oracle,CiteSeer,cross_class_oracle,2,GCN,2,84,36,0.624,0.5974311228293059,0.632,170,0.7733914852142334,0.1999267667521054,10924,8740,254,0.0,5.2539825439453125,0.6129623055458069,0.6823798418045044,0.46794871794871795,0.5615384615384615,0.5104895104895105,0.2,True,"oracle_only,uses true labels"
Original+Noise_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:33:56.308292,Original+Noise,True,none,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.603,0.5801698299851386,0.612,82,0.5249922275543213,0.0,10924,10924,0,0.0,0.0,0.6299890279769897,0.6299890279769897,0.0,0.0,0.0,0.2,False,no pruning
Random-Matched_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:33:57.295687,Random-Matched,True,none,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.613,0.5904447854201127,0.594,80,0.5214011669158936,0.1999267667521054,10924,8740,220,0.0,5.2539825439453125,0.6299890279769897,0.6302059292793274,0.15934065934065933,0.1912087912087912,0.1738261738261738,0.2,False,random baseline
Feature-only_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:33:58.570527,Feature-only,True,none,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.658,0.6309987748444511,0.674,132,0.6717102527618408,0.1999267667521054,10924,8740,96,0.0,5.2539825439453125,0.6299890279769897,0.7437071204185486,0.8333333333333334,1.0,0.9090909090909091,0.2,False,feature cosine only
GCN-Jaccard_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:34:00.562373,GCN-Jaccard,True,none,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.656,0.629140951163896,0.674,131,0.6816356182098389,0.1999267667521054,10924,8740,96,0.0,5.2539825439453125,0.6299890279769897,0.6299890279769897,0.0,0.0,0.0,0.2,False,jaccard baseline on noisy graph
DegreeAwareRandom_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:34:02.966185,DegreeAwareRandom,True,none,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.606,0.5837175659718554,0.61,124,0.6436998844146729,0.15269132186012446,10924,9256,72,0.0,5.56417179107666,0.6299890279769897,0.6299890279769897,0.0,0.0,0.0,0.2,False,degree-aware random baseline on noisy graph
GraGE-FO_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:34:04.410687,GraGE-FO,True,first_order,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.579,0.5586530585276585,0.566,90,0.5527167320251465,0.1999267667521054,10924,8740,156,0.0,5.2539825439453125,0.6299890279769897,0.6086956262588501,0.12454212454212454,0.14945054945054945,0.13586413586413584,0.2,False,"grage_fo,grad_mean=-0.000007"
GraGE-Unrolled-K1_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:34:05.444685,GraGE-Unrolled-K1,True,unrolled_k1,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.607,0.5739119813047452,0.612,50,0.42969822883605957,0.1999267667521054,10924,8740,144,0.0,5.2539825439453125,0.6299890279769897,0.6311212778091431,0.22252747252747251,0.26703296703296703,0.24275724275724272,0.2,False,grage_unrolled_k1
GraGE-Unrolled-K3_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:34:06.491688,GraGE-Unrolled-K3,True,unrolled_k3,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.606,0.5729322347288949,0.612,50,0.43960094451904297,0.1999267667521054,10924,8740,144,0.0,5.2539825439453125,0.6299890279769897,0.6311212778091431,0.22252747252747251,0.26703296703296703,0.24275724275724272,0.2,False,grage_unrolled_k3
EdgeBench-Transfer_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:34:07.818732,EdgeBench-Transfer,True,transfer_seed,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.504,0.48349023326029067,0.448,204,0.8612661361694336,0.1999267667521054,10924,8740,361,0.0,5.2539825439453125,0.6299890279769897,0.6109839677810669,0.0,0.0,0.0,0.2,False,edgebench_transfer_proxy
EdgeBench-InGraphSupervised_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:34:08.814689,EdgeBench-InGraphSupervised,False,in_graph_supervised,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.673,0.6338354064916621,0.678,48,0.4278113842010498,0.1999267667521054,10924,8740,117,0.0,5.2539825439453125,0.6299890279769897,0.7409610748291016,0.8333333333333334,1.0,0.9090909090909091,0.2,True,"oracle_only,uses target bad_edge_mask"
EdgeInfluence-Oracle_CiteSeer_low_feature_similarity_GCN_seed0,2026-06-01T11:34:11.630687,EdgeInfluence-Oracle,False,oracle,CiteSeer,low_feature_similarity,0,GCN,0,84,36,0.642,0.6143024814953174,0.632,73,0.5046937465667725,0.1999267667521054,10924,8740,279,0.0,5.2539825439453125,0.6299890279769897,0.7112128138542175,0.5540293040293041,0.6648351648351648,0.6043956043956044,0.2,True,"oracle_only,uses true labels"
Original+Noise_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:12.347867,Original+Noise,True,none,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.651,0.6077859053240814,0.65,69,0.4931483268737793,0.0,10924,10924,0,0.0,0.0,0.6312705874443054,0.6312705874443054,0.0,0.0,0.0,0.2,False,no pruning
Random-Matched_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:13.287682,Random-Matched,True,none,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.628,0.5916332943353491,0.636,64,0.4787900447845459,0.1999267667521054,10924,8740,235,0.0,5.2539825439453125,0.6312705874443054,0.6304348111152649,0.15567765567765568,0.18681318681318682,0.16983016983016985,0.2,False,random baseline
Feature-only_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:14.371688,Feature-only,True,none,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.684,0.6308448928865544,0.7,37,0.40673375129699707,0.1999267667521054,10924,8740,96,0.0,5.2539825439453125,0.6312705874443054,0.7437071204185486,0.8333333333333334,1.0,0.9090909090909091,0.2,False,feature cosine only
GCN-Jaccard_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:16.888711,GCN-Jaccard,True,none,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.692,0.6418735116928095,0.7,40,0.40989089012145996,0.1999267667521054,10924,8740,96,0.0,5.2539825439453125,0.6312705874443054,0.6312705874443054,0.0,0.0,0.0,0.2,False,jaccard baseline on noisy graph
DegreeAwareRandom_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:18.936210,DegreeAwareRandom,True,none,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.639,0.6120920733786984,0.64,112,0.6136610507965088,0.15836689857195163,10924,9194,63,0.0,5.5269012451171875,0.6312705874443054,0.6312705874443054,0.0,0.0,0.0,0.2,False,degree-aware random baseline on noisy graph
GraGE-FO_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:20.216751,GraGE-FO,True,first_order,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.584,0.5451656234924429,0.55,52,0.44727158546447754,0.1999267667521054,10924,8740,239,0.0,5.2539825439453125,0.6312705874443054,0.6299771070480347,0.11996336996336997,0.14395604395604394,0.13086913086913085,0.2,False,"grage_fo,grad_mean=-0.000009"
GraGE-Unrolled-K1_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:21.252691,GraGE-Unrolled-K1,True,unrolled_k1,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.653,0.6046937062081167,0.654,53,0.43958020210266113,0.1999267667521054,10924,8740,202,0.0,5.2539825439453125,0.6312705874443054,0.6713958978652954,0.3324175824175824,0.3989010989010989,0.3626373626373626,0.2,False,grage_unrolled_k1
GraGE-Unrolled-K3_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:22.301701,GraGE-Unrolled-K3,True,unrolled_k3,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.656,0.6096425552646133,0.654,52,0.43811559677124023,0.1999267667521054,10924,8740,202,0.0,5.2539825439453125,0.6312705874443054,0.6713958978652954,0.3324175824175824,0.3989010989010989,0.3626373626373626,0.2,False,grage_unrolled_k3
EdgeBench-Transfer_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:23.264682,EdgeBench-Transfer,True,transfer_seed,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.535,0.5079105024275755,0.512,73,0.49852800369262695,0.1999267667521054,10924,8740,378,0.0,5.2539825439453125,0.6312705874443054,0.6125857830047607,0.0,0.0,0.0,0.2,False,edgebench_transfer_proxy
EdgeBench-InGraphSupervised_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:24.257699,EdgeBench-InGraphSupervised,False,in_graph_supervised,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.675,0.6303888136528243,0.678,49,0.4337582588195801,0.1999267667521054,10924,8740,117,0.0,5.2539825439453125,0.6312705874443054,0.7409610748291016,0.8333333333333334,1.0,0.9090909090909091,0.2,True,"oracle_only,uses target bad_edge_mask"
EdgeInfluence-Oracle_CiteSeer_low_feature_similarity_GCN_seed1,2026-06-01T11:34:26.982688,EdgeInfluence-Oracle,False,oracle,CiteSeer,low_feature_similarity,1,GCN,1,84,36,0.669,0.6332934363827812,0.674,63,0.480344295501709,0.1999267667521054,10924,8740,302,0.0,5.2539825439453125,0.6312705874443054,0.7205949425697327,0.5714285714285714,0.6857142857142857,0.6233766233766234,0.2,True,"oracle_only,uses true labels"
Original+Noise_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:27.749709,Original+Noise,True,none,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.636,0.6131544468948523,0.638,86,0.533768892288208,0.0,10924,10924,0,0.0,0.0,0.6332845091819763,0.6332845091819763,0.0,0.0,0.0,0.2,False,no pruning
Random-Matched_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:29.095844,Random-Matched,True,none,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.575,0.5545425164166036,0.606,182,0.8157706260681152,0.1999267667521054,10924,8740,207,0.0,5.2539825439453125,0.6332845091819763,0.6336384415626526,0.17307692307692307,0.2076923076923077,0.18881118881118883,0.2,False,random baseline
Feature-only_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:30.479695,Feature-only,True,none,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.68,0.6524984845062759,0.68,164,0.7710826396942139,0.1999267667521054,10924,8740,96,0.0,5.2539825439453125,0.6332845091819763,0.7437071204185486,0.8333333333333334,1.0,0.9090909090909091,0.2,False,feature cosine only
GCN-Jaccard_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:33.039696,GCN-Jaccard,True,none,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.68,0.6527688812645366,0.682,164,0.7778189182281494,0.1999267667521054,10924,8740,96,0.0,5.2539825439453125,0.6332845091819763,0.6332845091819763,0.0,0.0,0.0,0.2,False,jaccard baseline on noisy graph
DegreeAwareRandom_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:35.058429,DegreeAwareRandom,True,none,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.587,0.561658950816775,0.614,186,0.8288240432739258,0.1561699011351153,10924,9218,66,0.0,5.541328430175781,0.6332845091819763,0.6332845091819763,0.0,0.0,0.0,0.2,False,degree-aware random baseline on noisy graph
GraGE-FO_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:36.402683,GraGE-FO,True,first_order,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.586,0.5641054941487479,0.608,78,0.5224318504333496,0.1999267667521054,10924,8740,157,0.0,5.2539825439453125,0.6332845091819763,0.6171624660491943,0.13095238095238096,0.15714285714285714,0.14285714285714288,0.2,False,"grage_fo,grad_mean=-0.000007"
GraGE-Unrolled-K1_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:37.534679,GraGE-Unrolled-K1,True,unrolled_k1,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.619,0.5976953712734999,0.594,86,0.5298504829406738,0.1999267667521054,10924,8740,153,0.0,5.2539825439453125,0.6332845091819763,0.6366132497787476,0.20146520146520147,0.24175824175824176,0.2197802197802198,0.2,False,grage_unrolled_k1
GraGE-Unrolled-K3_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:38.674678,GraGE-Unrolled-K3,True,unrolled_k3,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.621,0.599445573990102,0.596,86,0.535266637802124,0.1999267667521054,10924,8740,153,0.0,5.2539825439453125,0.6332845091819763,0.6366132497787476,0.20146520146520147,0.24175824175824176,0.2197802197802198,0.2,False,grage_unrolled_k3
EdgeBench-Transfer_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:39.887692,EdgeBench-Transfer,True,transfer_seed,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.534,0.5177409485992249,0.464,155,0.7520945072174072,0.1999267667521054,10924,8740,387,0.0,5.2539825439453125,0.6332845091819763,0.6151029467582703,0.0,0.0,0.0,0.2,False,edgebench_transfer_proxy
EdgeBench-InGraphSupervised_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:41.048693,EdgeBench-InGraphSupervised,False,in_graph_supervised,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.66,0.6336900244507732,0.666,102,0.5949923992156982,0.1999267667521054,10924,8740,117,0.0,5.2539825439453125,0.6332845091819763,0.7409610748291016,0.8333333333333334,1.0,0.9090909090909091,0.2,True,"oracle_only,uses target bad_edge_mask"
EdgeInfluence-Oracle_CiteSeer_low_feature_similarity_GCN_seed2,2026-06-01T11:34:44.201687,EdgeInfluence-Oracle,False,oracle,CiteSeer,low_feature_similarity,2,GCN,2,84,36,0.637,0.610407692234571,0.658,160,0.7394866943359375,0.1999267667521054,10924,8740,239,0.0,5.2539825439453125,0.6332845091819763,0.7130434513092041,0.5558608058608059,0.667032967032967,0.6063936063936063,0.2,True,"oracle_only,uses true labels"
Original+Noise_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:34:44.845687,Original+Noise,True,none,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.644,0.6016157770486447,0.654,60,0.4660162925720215,0.0,10924,10924,0,0.0,0.0,0.6464664936065674,0.6464664936065674,0.0,0.0,0.0,0.2,False,no pruning
Random-Matched_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:34:45.787684,Random-Matched,True,none,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.643,0.6038683670196356,0.63,65,0.4774801731109619,0.1999267667521054,10924,8740,294,0.0,5.2539825439453125,0.6464664936065674,0.6453089118003845,0.15934065934065933,0.1912087912087912,0.1738261738261738,0.2,False,random baseline
Feature-only_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:34:46.935683,Feature-only,True,none,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.653,0.630064191306292,0.672,82,0.5299184322357178,0.1999267667521054,10924,8740,212,0.0,5.2539825439453125,0.6464664936065674,0.7178489565849304,0.5302197802197802,0.6362637362637362,0.5784215784215785,0.2,False,feature cosine only
GCN-Jaccard_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:34:49.482037,GCN-Jaccard,True,none,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.657,0.6318891288668507,0.672,100,0.5654926300048828,0.1999267667521054,10924,8740,213,0.0,5.2539825439453125,0.6464664936065674,0.6464664936065674,0.0,0.0,0.0,0.2,False,jaccard baseline on noisy graph
DegreeAwareRandom_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:34:51.506927,DegreeAwareRandom,True,none,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.656,0.6219955665744602,0.644,63,0.4581589698791504,0.17264738191138773,10924,9038,111,0.0,5.4331231117248535,0.6464664936065674,0.6464664936065674,0.0,0.0,0.0,0.2,False,degree-aware random baseline on noisy graph
GraGE-FO_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:34:52.965698,GraGE-FO,True,first_order,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.648,0.6215978447736613,0.63,102,0.5808165073394775,0.1999267667521054,10924,8740,169,0.0,5.2539825439453125,0.6464664936065674,0.6489702463150024,0.2454212454212454,0.2945054945054945,0.26773226773226777,0.2,False,"grage_fo,grad_mean=-0.000004"
GraGE-Unrolled-K1_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:34:54.119685,GraGE-Unrolled-K1,True,unrolled_k1,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.669,0.636619522020306,0.658,93,0.5522489547729492,0.1999267667521054,10924,8740,174,0.0,5.2539825439453125,0.6464664936065674,0.6659038662910461,0.29945054945054944,0.35934065934065934,0.32667332667332666,0.2,False,grage_unrolled_k1
GraGE-Unrolled-K3_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:34:55.358837,GraGE-Unrolled-K3,True,unrolled_k3,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.669,0.6365166893943455,0.658,96,0.5625166893005371,0.1999267667521054,10924,8740,174,0.0,5.2539825439453125,0.6464664936065674,0.6659038662910461,0.29945054945054944,0.35934065934065934,0.32667332667332666,0.2,False,grage_unrolled_k3
EdgeBench-Transfer_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:34:56.501714,EdgeBench-Transfer,True,transfer_seed,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.53,0.5008713060862511,0.48,136,0.6832289695739746,0.1999267667521054,10924,8740,438,0.0,5.2539825439453125,0.6464664936065674,0.6315789222717285,0.0,0.0,0.0,0.2,False,edgebench_transfer_proxy
EdgeBench-InGraphSupervised_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:34:57.563686,EdgeBench-InGraphSupervised,False,in_graph_supervised,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.637,0.5964718002426771,0.664,47,0.43677544593811035,0.1999267667521054,10924,8740,201,0.0,5.2539825439453125,0.6464664936065674,0.7183066606521606,0.5412087912087912,0.6494505494505495,0.5904095904095904,0.2,True,"oracle_only,uses target bad_edge_mask"
EdgeInfluence-Oracle_CiteSeer_degree_aligned_random_GCN_seed0,2026-06-01T11:35:00.389696,EdgeInfluence-Oracle,False,oracle,CiteSeer,degree_aligned_random,0,GCN,0,84,36,0.646,0.6153861894205508,0.654,83,0.5126192569732666,0.1999267667521054,10924,8740,368,0.0,5.2539825439453125,0.6464664936065674,0.7194507718086243,0.46703296703296704,0.5604395604395604,0.5094905094905096,0.2,True,"oracle_only,uses true labels"
Original+Noise_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:01.023670,Original+Noise,True,none,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.65,0.6078128135283225,0.658,69,0.4816927909851074,0.0,10924,10924,0,0.0,0.0,0.6477480530738831,0.6477480530738831,0.0,0.0,0.0,0.2,False,no pruning
Random-Matched_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:01.954668,Random-Matched,True,none,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.656,0.61256022078295,0.646,61,0.4630908966064453,0.1999267667521054,10924,8740,302,0.0,5.2539825439453125,0.6477480530738831,0.6462242603302002,0.15567765567765568,0.18681318681318682,0.16983016983016985,0.2,False,random baseline
Feature-only_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:03.010009,Feature-only,True,none,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.66,0.6210802680919185,0.672,56,0.45536208152770996,0.1999267667521054,10924,8740,208,0.0,5.2539825439453125,0.6477480530738831,0.7180777788162231,0.5302197802197802,0.6362637362637362,0.5784215784215785,0.2,False,feature cosine only
GCN-Jaccard_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:05.300160,GCN-Jaccard,True,none,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.668,0.6269821258474012,0.672,47,0.4206726551055908,0.1999267667521054,10924,8740,209,0.0,5.2539825439453125,0.6477480530738831,0.6477480530738831,0.0,0.0,0.0,0.2,False,jaccard baseline on noisy graph
DegreeAwareRandom_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:07.781697,DegreeAwareRandom,True,none,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.663,0.6123241479448494,0.658,53,0.435683012008667,0.17594287806664222,10924,9002,103,0.0,5.411481857299805,0.6477480530738831,0.6477480530738831,0.0,0.0,0.0,0.2,False,degree-aware random baseline on noisy graph
GraGE-FO_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:09.124705,GraGE-FO,True,first_order,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.635,0.594628818481381,0.632,69,0.48157787322998047,0.1999267667521054,10924,8740,202,0.0,5.2539825439453125,0.6477480530738831,0.6526315808296204,0.20054945054945056,0.24065934065934066,0.2187812187812188,0.2,False,"grage_fo,grad_mean=-0.000008"
GraGE-Unrolled-K1_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:10.210689,GraGE-Unrolled-K1,True,unrolled_k1,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.656,0.6010092290599169,0.66,42,0.42232489585876465,0.1999267667521054,10924,8740,201,0.0,5.2539825439453125,0.6477480530738831,0.6810068488121033,0.30494505494505497,0.3659340659340659,0.33266733266733267,0.2,False,grage_unrolled_k1
GraGE-Unrolled-K3_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:11.227684,GraGE-Unrolled-K3,True,unrolled_k3,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.657,0.6019880471403829,0.662,42,0.4057924747467041,0.1999267667521054,10924,8740,201,0.0,5.2539825439453125,0.6477480530738831,0.6810068488121033,0.30494505494505497,0.3659340659340659,0.33266733266733267,0.2,False,grage_unrolled_k3
EdgeBench-Transfer_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:12.539684,EdgeBench-Transfer,True,transfer_seed,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.554,0.531279194027137,0.508,193,0.8462579250335693,0.1999267667521054,10924,8740,437,0.0,5.2539825439453125,0.6477480530738831,0.6331807971000671,0.0,0.0,0.0,0.2,False,edgebench_transfer_proxy
EdgeBench-InGraphSupervised_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:13.653693,EdgeBench-InGraphSupervised,False,in_graph_supervised,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.675,0.6347939315218111,0.664,56,0.4811689853668213,0.1999267667521054,10924,8740,194,0.0,5.2539825439453125,0.6477480530738831,0.7185354828834534,0.5467032967032966,0.656043956043956,0.5964035964035963,0.2,True,"oracle_only,uses target bad_edge_mask"
EdgeInfluence-Oracle_CiteSeer_degree_aligned_random_GCN_seed1,2026-06-01T11:35:16.359675,EdgeInfluence-Oracle,False,oracle,CiteSeer,degree_aligned_random,1,GCN,1,84,36,0.673,0.6319926197140586,0.68,61,0.47763919830322266,0.1999267667521054,10924,8740,408,0.0,5.2539825439453125,0.6477480530738831,0.7272311449050903,0.47710622710622713,0.5725274725274725,0.5204795204795205,0.2,True,"oracle_only,uses true labels"
Original+Noise_CiteSeer_degree_aligned_random_GCN_seed2,2026-06-01T11:35:17.142696,Original+Noise,True,none,CiteSeer,degree_aligned_random,2,GCN,2,84,36,0.619,0.5936952976349139,0.638,120,0.625694990158081,0.0,10924,10924,0,0.0,0.0,0.6446356773376465,0.6446356773376465,0.0,0.0,0.0,0.2,False,no pruning
Random-Matched_CiteSeer_degree_aligned_random_GCN_seed2,2026-06-01T11:35:18.162680,Random-Matched,True,none,CiteSeer,degree_aligned_random,2,GCN,2,84,36,0.602,0.5788954091083489,0.622,91,0.5555803775787354,0.1999267667521054,10924,8740,268,0.0,5.2539825439453125,0.6446356773376465,0.6439359188079834,0.17307692307692307,0.2076923076923077,0.18881118881118883,0.2,False,random baseline
Feature-only_CiteSeer_degree_aligned_random_GCN_seed2,2026-06-01T11:35:19.317681,Feature-only,True,none,CiteSeer,degree_aligned_random,2,GCN,2,84,36,0.648,0.6248710495420998,0.652,88,0.5423212051391602,0.1999267667521054,10924,8740,212,0.0,5.2539825439453125,0.6446356773376465,0.7151029706001282,0.532051282051282,0.6384615384615384,0.5804195804195805,0.2,False,feature cosine only
GCN-Jaccard_CiteSeer_degree_aligned_random_GCN_seed2,2026-06-01T11:35:21.193259,GCN-Jaccard,True,none,CiteSeer,degree_aligned_random,2,GCN,2,84,36,0.653,0.6285450472547441,0.652,96,0.5596871376037598,0.1999267667521054,10924,8740,213,0.0,5.2539825439453125,0.6446356773376465,0.6446356773376465,0.0,0.0,0.0,0.2,False,jaccard baseline on noisy graph
